level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3
50,0,1,1,250,28400,37,0,0,0,0,6,0,5,0,350,2455943,1455997,0,0,2,23,0,0,0,200,35820,240,0,0,3,2,2,0,5,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,267,30,30,3820,3247400,3506,123,1,50,40,6,0,9,71,4424,38106320,5743461,6581444,0,14,49,41,8,8,540,736500,1066,33,0,4,5,3,0,2,10,773,6,11,11,0,0,760,420000,466,10,1,25,20,4,0,2,1,230,1
14,0,0,0,0,3720,0,0,0,0,0,2,0,1,0,98,520352,314941,464285,0,0,6,0,0,0,0,10440,49,0,0,0,0,3,0,0,1,57,3,10,1,0,0,0,14640,10,1,0,0,0,1,0,1,0,81,1
10,5,0,0,0,5700,45,0,0,0,0,1,0,5,0,130,2890766,2694270,1547201,0,3,20,1,0,0,200,27620,218,0,0,0,0,2,0,2,40,366,2,16,1,0,0,68,63180,85,0,0,0,0,2,0,4,0,134,4
20,0,0,0,0,5700,12,0,0,0,0,1,0,1,5,160,765976,0,5458190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,194,28700,237,0,0,11,3,13,0,2,17,495,0
71,1,0,0,0,125120,447,0,0,9,8,6,0,5,21,654,8902442,4811888,10156034,0,6,41,0,0,0,60,167280,781,0,0,3,1,6,0,5,21,448,6,75,14,0,0,2160,635700,1393,2,0,4,2,9,0,7,62,1014,5
70,79,5,5,699,458200,876,49,0,12,6,12,0,3,58,1385,10316503,841937,993812,0,13,6,7,0,0,570,30000,5,6,0,0,0,2,0,0,0,92,0,1,12,0,0,0,135000,234,10,0,0,0,1,0,1,20,225,0
100,0,0,0,650,249820,991,0,0,4,2,5,0,4,62,1065,4562044,735070,2459702,0,11,7,0,0,0,400,254580,681,0,0,0,0,1,0,2,80,541,3,20,0,16,16,400,90000,443,0,0,0,0,1,0,1,0,249,3
110,13,1,1,0,337400,940,1,0,31,20,12,0,7,22,1007,15198308,7182696,0,0,5,10,2,0,0,0,60000,242,0,0,17,1,2,0,5,0,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,6,24,24,1489,1614000,3128,0,0,40,22,1,0,4,150,3196,25931433,30719693,2169576,0,13,373,5,1,1,2170,1395000,2899,0,1,10,7,5,0,1,0,2148,1,24,0,18,18,500,240000,991,0,0,0,0,2,0,1,4,289,4
101,0,0,0,1000,311100,720,0,0,50,20,7,0,6,18,1016,13345997,3580783,755220,0,10,75,0,0,0,560,270000,683,0,0,0,0,2,0,2,10,602,1,11,0,0,0,500,62000,397,0,0,0,0,1,0,1,0,128,3
3,0,0,0,0,2160,0,0,0,0,0,1,0,1,0,33,180311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,7700,0,0,0,0,0,0,0,6,0,210,1728700,1429828,1743193,0,0,3,0,0,0,0,20800,98,0,0,0,0,1,0,3,19,177,0,25,0,0,0,60,37120,185,0,0,0,0,4,0,3,11,252,0
104,65,1,1,840,457400,1016,0,0,8,4,12,0,5,25,1247,9805720,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,0,0,0,2160,0,1,0,0,0,0,0,1,0,89,471145,0,2353284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,0,0,250,69660,162,7,0,0,0,1,0,1,15,362,5
32,3,0,0,400,33720,103,1,0,0,0,4,0,4,8,319,1864598,1823299,8747142,0,5,31,10,2,2,0,66480,45,4,0,0,0,2,0,3,0,301,3,119,71,2,2,900,657900,875,30,0,0,0,2,0,9,0,1234,5
4,0,0,0,0,2160,0,0,0,0,0,0,0,1,0,37,126354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,192893,18199,748242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,9,0,0,0,0,300,0,0,0,0,0,1,0,4,0,90,0
121,1,0,0,800,367400,867,1,0,15,13,12,0,4,40,1044,9352472,15036471,11969683,0,6,178,0,0,0,2200,1044000,2219,0,0,26,24,15,0,3,80,1637,6,189,5,0,0,2400,1200000,2469,5,0,26,20,9,0,3,80,1710,6
69,33,3,3,0,209520,388,10,0,0,0,1,0,6,11,816,3662409,1873185,6336802,2,11,13,26,0,0,0,254880,333,15,0,1,1,2,0,4,19,406,6,83,73,0,0,0,435000,773,45,0,0,0,1,0,5,0,1020,5
285,145,0,0,2940,1958700,2670,92,0,18,8,59,0,9,80,3406,24464731,7978173,591036,0,10,92,12,0,0,1214,527500,1149,0,0,7,3,16,0,5,0,711,0,17,0,0,0,60,0,524,0,0,0,0,3,0,2,0,120,4
236,0,26,26,2618,977700,2428,0,1,37,16,29,0,30,99,2685,27007307,21596947,6774946,0,11,108,0,20,20,2250,785500,2097,0,1,35,13,29,0,22,20,1364,8,7,0,15,15,0,99000,719,0,0,14,7,6,0,3,2,293,6
70,5,7,7,415,211900,424,1,0,0,0,1,0,3,22,698,2682590,1884849,0,0,0,21,3,0,0,60,180100,395,2,0,3,2,0,0,4,0,218,1,0,0,0,0,89,27000,0,0,0,0,0,0,0,0,0,0,0
201,3,2,2,2030,694900,1640,0,0,84,42,7,0,7,39,1749,22043751,3743307,2428527,0,11,30,0,17,17,1020,452000,1215,0,0,16,4,4,0,4,12,465,7,64,0,3,3,540,240000,646,0,0,1,1,1,0,2,2,435,2
431,20,20,20,3150,1624000,2808,20,1,16,10,26,0,2,40,3397,19983441,4612002,3280965,0,7,77,4,19,19,1990,461000,2255,4,0,0,0,8,0,6,42,989,14,94,2,11,11,1430,514000,1237,2,0,0,0,5,0,2,0,722,5
117,3,23,23,730,223160,457,0,0,1,1,16,0,3,11,991,10570317,7396853,6608862,0,0,65,16,23,23,1180,420240,1055,6,0,0,0,14,0,5,16,876,0,51,10,29,29,1100,345000,1112,3,0,0,0,10,0,5,5,629,5
264,2,42,42,2749,1247600,2763,0,1,10,7,0,0,5,120,2732,20105101,10845873,12013289,0,13,242,9,21,21,2710,1562000,2433,0,4,1,0,17,0,4,80,2070,7,241,23,26,26,3160,1827000,3056,6,0,2,2,21,0,5,80,2186,7
118,1,0,0,841,474200,1243,0,0,10,8,10,0,3,108,1442,5898299,26414535,17819148,0,11,65,3,0,0,884,345000,966,0,0,56,40,8,0,4,12,626,5,57,1,0,0,2234,692000,1689,0,1,32,29,12,0,3,114,1245,5
56,0,0,0,0,87800,288,0,0,0,0,0,0,3,40,572,3613829,911804,36911,0,0,1,0,0,0,0,8700,0,0,0,3,3,0,0,1,0,24,0,0,0,0,0,0,9120,0,0,0,0,0,0,0,3,0,10,0
91,81,12,12,1920,819400,1747,72,3,3,2,10,3,8,62,1841,15824851,11131113,10071882,3,14,74,87,0,0,1080,975000,1006,81,1,1,1,5,0,2,58,1478,0,15,69,6,6,790,912000,1104,59,0,0,0,6,0,3,81,1260,7
85,34,6,6,581,188020,457,5,0,0,0,6,0,2,8,844,6581931,15889987,2942093,0,6,81,38,24,24,871,642380,879,2,0,20,10,9,0,6,12,1143,7,4,0,0,0,0,15000,20,0,0,7,2,0,0,2,0,49,0
52,1,0,0,0,62820,168,1,0,0,0,1,0,3,40,626,2665574,0,16372173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2,27,27,2080,1073680,2389,1,1,22,17,14,0,6,121,2235,0
42,6,0,0,0,21900,0,0,0,0,0,0,0,8,0,310,1751856,18436198,16531388,0,0,93,0,0,0,0,360500,875,0,1,33,17,0,0,14,64,1068,0,67,4,11,11,800,690000,780,2,0,41,28,0,0,5,47,991,0
55,27,0,0,0,69660,42,0,0,0,0,0,0,4,10,583,3574741,2204291,0,0,0,18,14,0,0,0,53460,135,0,0,0,0,0,0,4,2,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,0,0,225,115160,232,1,0,3,2,11,0,6,2,647,4305309,2638473,5090089,0,4,45,4,1,1,480,183940,736,4,0,1,0,7,0,6,6,415,5,57,6,1,1,1260,351100,1115,6,0,1,0,19,0,4,17,633,5
407,9,30,30,3380,1783200,3613,5,1,104,57,10,0,7,120,3696,39670837,15747410,13278129,0,7,262,3,23,23,2604,974000,3199,2,0,40,24,5,0,6,80,2277,7,364,7,23,23,2845,1970500,3368,5,0,0,0,9,0,8,80,2829,7
37,2,7,7,650,125120,354,1,0,0,0,7,0,4,26,526,2926010,1719108,673032,0,12,23,7,5,5,60,58600,333,0,0,0,0,3,0,2,40,464,7,0,3,0,0,200,96180,196,0,0,0,0,1,0,1,18,143,1
42,6,0,0,400,79520,242,3,0,0,0,3,0,4,14,446,2188656,19461121,2667416,0,11,248,47,11,11,1939,1477080,2796,15,0,34,20,8,0,4,100,2587,8,47,7,10,10,1380,420000,863,5,0,0,0,2,0,4,10,492,6
89,3,0,0,0,114320,264,1,0,16,7,0,0,8,1,634,7185535,5095668,7446542,0,0,4,0,0,0,0,34880,20,0,0,17,6,0,0,3,0,81,0,33,6,0,0,319,91920,240,0,1,24,2,0,0,4,0,307,0
110,1,4,4,400,193700,572,0,0,2,1,0,0,13,6,862,5966860,3208012,1269564,0,9,47,3,1,1,460,203700,416,1,0,0,0,1,0,5,0,452,4,17,0,0,0,240,75000,145,0,0,0,0,0,0,3,0,166,1
43,0,11,11,640,105620,268,0,1,0,0,0,0,4,40,619,1809169,27344,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,700,62320,330,0,1,0,0,2,1,2,8,328,483148,0,469189,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,4,4,0,44700,128,0,0,0,0,1,0,3,5,156,6
80,113,5,5,400,398600,597,108,0,1,1,5,0,1,59,1634,9607331,22195665,32323292,0,7,96,154,20,20,1700,1135800,1528,153,0,34,23,8,0,3,72,2197,7,86,44,20,20,1390,1530000,2012,43,0,13,10,6,0,2,88,1554,6
145,1,0,0,310,352400,751,0,1,18,14,1,0,10,22,1223,13898429,991655,1005964,0,5,0,0,0,0,0,0,0,0,0,4,1,0,0,4,0,35,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,17,0
93,2,0,0,299,185420,500,0,0,6,7,3,0,3,19,721,5904785,2412036,2747190,0,3,49,6,0,0,151,141580,336,0,0,0,0,1,0,1,0,316,0,26,2,0,0,910,255000,615,0,0,0,0,2,0,1,12,402,5
229,3,0,0,700,847400,1730,0,0,15,5,15,0,7,65,2274,18791239,4832022,3225948,0,0,10,0,0,0,0,75000,90,0,0,16,5,0,0,5,12,256,0,13,0,30,30,1056,195000,516,0,0,2,1,1,0,3,37,562,0
125,170,4,4,660,757400,1001,168,1,4,2,5,1,2,40,2136,10553248,0,3121451,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,20,20,540,450000,713,34,0,0,0,1,0,1,25,603,7
90,43,8,8,960,355400,754,0,0,1,1,5,0,6,80,1416,8841498,4480007,6882256,0,8,44,24,0,0,632,199900,692,2,0,0,0,4,0,4,0,454,5,67,23,0,0,1330,485700,1249,0,0,1,0,2,0,4,42,872,6
214,0,0,0,2830,1003400,2660,0,0,16,10,19,0,14,160,2400,27987390,7803609,8657766,0,12,45,0,0,0,0,60000,491,0,0,20,11,2,0,5,0,282,0,95,0,0,0,1338,905500,2107,0,0,14,12,5,0,5,80,1208,11
42,1,6,6,500,97600,212,0,0,0,0,4,0,3,5,424,2803509,6554206,997619,0,10,139,3,0,0,1398,459900,1375,0,0,3,2,7,0,4,40,1161,1,9,0,0,0,560,45000,471,0,0,0,0,3,0,3,0,116,2
79,0,7,7,796,196020,516,0,0,13,11,6,0,3,23,754,5854047,1807921,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,128,2,2,120,352400,582,10,0,0,0,0,0,5,55,1623,15852677,29952410,8225285,1,13,99,189,5,5,60,1470000,1470,33,0,8,6,12,0,5,80,2317,7,34,87,7,7,180,872000,1087,35,1,0,0,5,1,4,49,1224,6
232,15,23,23,1410,874400,2086,15,0,6,5,9,0,5,50,2125,10071264,2442861,178879,2,14,51,3,1,1,1670,195900,693,3,0,0,0,5,0,1,0,395,0,0,0,0,0,680,27000,626,0,0,0,0,2,0,3,0,43,2
121,10,1,1,574,262400,589,0,0,3,2,9,0,1,22,957,4967991,3193322,1938503,0,6,39,6,10,10,0,360000,981,0,0,0,0,3,0,3,50,632,6,15,8,0,0,0,240000,1016,0,0,0,0,3,0,5,40,405,6
70,6,0,0,400,120120,450,6,0,4,2,7,0,2,12,673,3870601,913636,1766532,0,12,15,2,6,6,448,71280,215,2,0,0,0,2,0,1,0,167,1,55,3,1,1,694,103420,513,3,0,0,0,2,0,3,0,365,5
47,55,0,0,250,105620,141,18,0,0,0,4,0,2,8,696,4099975,0,3491760,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,1,1,120,156780,289,1,0,5,5,3,0,1,0,359,5
26,0,0,0,600,26400,241,0,1,0,0,2,1,1,8,249,1068627,1106657,203104,1,1,38,1,0,0,0,55220,41,0,0,0,0,3,0,1,0,247,2,6,0,0,0,0,0,120,0,0,0,0,0,0,0,0,31,0
61,6,4,4,0,64220,120,1,0,0,0,3,0,6,3,491,4210629,3055629,5399561,0,5,22,6,0,0,540,155700,302,3,0,8,6,4,0,5,0,241,4,49,34,21,21,1090,447480,961,20,1,1,1,4,0,3,10,791,8
19,0,0,0,0,5700,0,0,0,0,0,0,0,1,0,128,797798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,7,6,6,1164,304200,1159,6,0,10,9,5,0,7,80,1262,7168713,1223570,722416,0,12,10,3,0,0,400,41220,522,3,0,2,1,1,0,1,0,99,2,15,4,0,0,450,29780,143,4,0,0,0,1,0,2,0,119,1
134,13,20,20,720,478220,898,0,0,4,2,0,0,5,40,1347,7288692,8715076,3218335,0,7,170,10,20,20,0,969000,2176,0,0,3,2,1,0,8,80,1772,10,40,2,10,10,2250,429000,650,0,0,0,0,0,0,5,43,651,4
205,13,21,21,309,988800,2350,1,0,7,6,18,0,12,131,2288,13242101,5004130,5440262,0,12,66,0,18,18,0,540000,1902,0,0,6,4,5,0,8,80,1004,7,93,1,20,20,1158,512900,1329,0,0,4,3,8,0,10,14,871,5
76,6,34,34,1330,345000,1039,0,0,21,17,5,0,6,31,1108,7845339,2372710,2180182,0,13,35,0,2,2,1020,217500,1008,0,1,3,3,3,0,3,10,384,7,21,1,21,21,764,192500,778,1,0,2,1,4,0,5,10,436,7
70,11,0,0,1170,277700,792,2,0,4,3,4,0,3,25,775,3337193,4650526,1556522,0,13,82,11,16,16,1740,574900,1720,1,0,0,0,5,0,7,32,998,7,23,1,5,5,780,210000,781,1,1,0,0,2,0,4,24,408,7
158,0,0,0,715,705500,1682,0,0,34,18,10,0,8,94,1706,19353193,15526313,2936484,0,10,219,1,0,0,2682,1100800,2407,0,0,7,4,8,0,4,80,1930,6,11,0,0,0,800,335000,975,0,0,0,0,1,0,1,80,580,5
64,114,7,7,1010,484400,650,74,0,0,0,43,0,4,64,1785,12185398,3423152,603175,2,7,1,34,4,4,250,255000,533,32,0,0,0,6,0,3,34,540,6,0,3,0,0,250,27000,95,3,0,0,0,2,0,1,3,64,1
70,6,30,30,710,170960,747,0,0,25,10,10,0,3,40,1025,10059770,0,7611906,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,19,19,600,225240,839,0,0,30,4,7,0,1,84,879,7
27,14,0,0,0,44420,104,0,0,0,0,0,0,2,0,270,1645435,6877460,4829686,0,5,65,53,25,25,855,367980,472,27,0,0,0,1,0,3,0,919,5,55,53,20,20,700,390000,720,24,0,0,0,0,0,2,0,747,4
122,166,1,1,106,274820,707,76,0,9,8,12,0,2,40,1948,17961035,23975526,29488762,0,6,177,188,20,20,1665,1143780,1670,147,0,2,1,6,0,3,32,2649,0,314,282,14,14,2856,2157000,2643,251,0,1,1,8,0,5,0,3746,6
25,0,0,0,0,26500,100,0,0,0,0,0,0,2,23,313,1566005,1091591,1989174,0,0,6,5,0,0,0,7320,147,3,0,0,0,0,0,2,15,206,4,49,4,0,0,640,133000,268,0,0,1,1,0,0,2,10,416,5
173,40,5,5,600,592400,1312,6,0,9,5,13,0,10,30,1849,18063143,11491397,5774834,0,11,97,16,0,0,460,304000,1280,3,0,7,4,6,0,9,2,795,5,50,8,0,0,800,330000,843,1,0,4,1,3,0,3,6,480,3
43,1,30,30,250,108220,264,1,0,0,0,9,0,3,55,832,5151129,2108247,4588448,0,0,31,0,9,9,440,161640,586,0,0,0,0,9,0,8,11,380,3,30,0,2,2,580,263240,651,0,0,6,1,4,0,3,56,643,0
28,1,0,0,0,42420,134,1,0,0,0,0,0,2,1,217,840949,4929092,0,0,7,62,4,0,0,900,234980,380,1,0,17,13,0,0,2,0,489,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,6,6,6,560,234060,853,6,0,7,4,12,0,8,40,1068,6503023,3440458,10570738,0,6,40,0,7,7,1200,298740,1193,0,0,0,0,6,0,4,49,656,6,72,0,19,19,1500,722000,2145,0,0,26,16,8,0,6,80,1170,9
239,177,41,41,1694,1457900,2105,23,0,82,49,20,0,6,17,3093,44428897,4997482,9954438,0,14,29,22,6,6,1620,636200,1136,6,0,9,8,5,0,3,19,583,5,131,8,0,0,1610,652000,1432,3,1,39,22,7,0,5,0,916,2
96,141,6,6,370,451400,629,5,0,16,9,13,0,4,40,1746,18553455,11646094,21651368,0,7,59,79,34,34,1260,855000,1389,5,0,1,0,10,0,2,15,1183,10,70,121,1,1,310,1200000,1232,20,0,6,2,6,0,2,69,1605,3
22,34,0,0,0,50600,40,1,0,0,0,0,0,4,13,431,2725405,5852712,13030204,0,0,58,81,0,0,0,346920,442,0,0,4,4,0,0,2,37,1012,0,22,62,0,0,600,764880,580,16,0,22,12,0,0,4,40,806,0
99,7,10,10,0,395660,1038,3,0,12,7,20,0,8,80,1385,8489971,12633629,7967064,0,14,43,21,21,21,2200,816740,1932,12,1,47,18,22,0,6,60,1147,7,58,22,20,20,2790,692000,1776,2,0,5,2,14,0,11,80,1207,7
74,0,0,0,259,170420,477,0,0,0,0,2,0,4,40,754,6405862,2711684,3103136,0,0,5,0,0,0,400,62400,322,0,0,9,5,1,0,3,18,179,0,7,0,0,0,0,72480,125,0,0,6,3,0,0,2,18,173,0
151,17,18,18,1341,216900,1038,16,0,0,0,6,0,3,2,1300,10386398,0,11386170,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,11,42,42,2190,849900,2260,9,1,2,2,13,0,4,59,1452,11
135,7,22,22,1600,394400,1411,7,0,4,4,3,0,11,80,1577,8232991,3493906,4138001,0,13,36,0,16,16,0,375000,1328,0,0,0,0,3,0,6,40,628,7,14,1,12,12,2250,372000,1298,1,0,2,2,5,0,6,67,678,7
158,2,0,0,1430,427400,1076,0,0,11,9,0,0,6,51,1393,10124280,5135302,4046487,0,10,30,0,0,0,310,267000,380,0,0,8,4,0,0,3,0,261,0,44,0,0,0,0,210000,325,0,0,4,3,0,0,3,0,325,3
71,1,10,10,120,146300,538,0,0,7,4,7,0,7,40,832,6211288,3766483,2244436,0,7,33,0,5,5,250,146100,757,0,0,1,0,3,0,2,40,491,7,8,1,14,14,0,192000,699,0,0,3,2,4,0,1,10,280,6
285,64,20,20,3290,1531420,3207,0,2,12,6,23,1,11,87,2984,17526986,11591944,2361671,4,13,269,18,20,20,3532,1442000,3219,0,0,0,0,20,0,3,80,2424,7,20,7,2,2,1012,242000,1479,0,1,0,0,11,0,7,41,564,6
28,0,0,0,0,8100,0,0,0,0,0,0,0,2,0,181,1686034,4117008,4780865,0,0,44,37,0,0,0,95520,130,18,1,0,0,1,0,3,0,503,0,30,29,0,0,0,142200,200,13,0,3,2,0,0,6,0,404,5
21,18,0,0,0,33320,32,0,0,0,0,6,0,2,5,316,1689693,0,6163098,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,45,19,19,400,160380,184,2,0,0,0,10,0,1,7,689,7
152,0,0,0,300,324000,618,0,0,0,0,0,0,5,2,1169,9377041,839360,1040379,0,0,10,0,0,0,0,45000,0,0,0,0,0,0,0,3,0,116,0,4,0,0,0,250,60000,120,0,0,0,0,0,0,2,0,140,0
91,0,2,2,1000,206700,707,0,0,5,5,26,0,2,51,973,4706185,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,18120,0,0,0,0,0,3,0,3,0,299,2762799,1123081,3996170,0,0,8,1,3,3,0,10580,14,0,0,0,0,0,0,1,2,107,0,31,1,6,6,0,58420,120,0,0,0,0,0,0,5,0,337,0
85,3,0,0,700,115660,432,2,0,0,0,0,0,5,10,660,3482891,992390,1143652,0,9,5,0,0,0,0,0,55,0,0,5,4,0,0,2,0,55,3,10,1,6,6,0,118500,170,0,0,1,1,0,0,1,10,196,7
235,3,57,57,2938,1070700,2571,3,0,23,15,104,0,6,121,2950,22868228,12733118,2318825,0,13,78,5,30,30,1610,750500,1584,4,0,16,12,37,0,4,80,1470,7,4,0,18,18,510,152000,590,0,0,0,0,3,0,1,22,401,5
82,0,0,0,0,103620,120,0,0,53,30,0,0,17,0,835,22223133,15686390,5330316,0,0,6,0,0,0,0,29880,204,0,0,69,33,0,0,15,16,350,0,47,0,0,0,0,218900,875,0,0,0,0,0,0,7,59,704,0
78,0,0,0,0,181220,312,0,0,19,16,0,0,3,12,649,9465845,13738,3548899,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,18,0,2,0,0,0,0,12480,0,0,0,7,3,0,0,5,0,46,0
92,0,20,20,400,382500,814,0,0,15,10,6,0,4,79,1234,9086709,13046897,4899038,0,11,108,0,4,4,2430,720000,1701,0,0,27,17,11,0,4,51,1154,7,40,0,4,4,1080,435000,1349,0,1,12,7,5,0,5,48,626,6
61,9,8,8,1050,277400,695,0,0,6,4,24,0,2,50,941,7049581,0,3091510,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,12,12,660,105000,717,0,0,0,0,6,0,2,8,303,6
64,6,2,2,300,125120,328,0,0,0,0,7,0,4,51,770,2665885,15086608,7564879,0,0,13,0,0,0,0,32400,232,0,0,47,25,1,0,1,0,175,0,49,0,0,0,0,239880,661,0,0,37,11,6,0,1,0,387,0
89,6,1,1,0,262400,690,0,0,23,15,0,0,6,33,885,10976203,1920453,7682913,0,11,11,0,0,0,0,60000,120,0,0,7,1,0,0,6,0,110,2,72,0,0,0,2760,705000,1761,0,0,2,0,5,0,12,123,1224,6
99,6,0,0,120,137420,344,0,0,5,4,0,0,3,4,701,5164038,5531649,6759406,0,4,77,0,10,10,1740,472280,1122,0,1,3,1,2,0,4,29,855,6,96,5,8,8,1574,549000,1668,0,1,1,0,16,0,5,63,1173,6
46,0,0,0,100,25700,128,0,0,0,0,0,0,3,24,487,3115270,0,4653299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,278,159820,419,0,0,0,0,0,0,5,29,541,0
78,15,2,2,850,235560,620,15,0,11,11,14,0,5,42,1035,7585117,8932505,5538979,4,12,22,15,0,0,310,238740,664,15,0,29,17,6,0,2,23,505,5,27,23,0,0,1060,366000,1026,23,0,13,10,11,0,2,36,640,6
50,3,5,5,120,79920,177,0,0,0,0,12,0,7,10,520,3159923,2447911,1855925,0,7,30,3,13,13,300,140400,449,0,1,1,1,4,0,2,7,380,7,12,2,15,15,660,132480,663,0,0,1,1,4,0,4,0,268,6
30,0,0,0,0,33420,112,0,0,0,0,3,0,3,5,244,1057871,830415,0,0,5,16,0,2,2,400,30900,75,0,0,0,0,3,0,1,0,122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,3720,0,0,0,0,0,0,0,2,0,124,1115270,728703,0,0,0,4,0,0,0,0,4380,4,0,0,0,0,0,0,2,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,12,0,0,250,79620,242,0,0,0,0,0,0,3,25,421,8880188,39253,1111683,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,21,1,5,5,370,82300,150,0,0,0,0,0,0,1,5,236,6
58,1,5,5,200,76060,163,1,0,0,0,9,0,4,10,510,2227170,2114029,801331,0,6,27,3,0,0,1005,195740,750,3,0,2,2,8,0,5,14,374,10,15,1,0,0,60,80000,177,1,0,0,0,4,0,1,0,126,4
11,0,0,0,0,5700,15,0,0,0,0,1,0,1,0,90,359118,11151588,5489311,0,1,128,8,10,10,1173,428200,1016,3,0,14,9,18,0,6,10,1185,9,7,0,3,3,250,90000,579,0,0,18,11,5,0,6,0,179,4
4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,44,214214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,17,0,0,0,42420,136,0,0,0,0,21,0,3,10,378,2865289,5996835,4419833,0,7,95,24,1,1,800,205400,411,0,0,4,3,35,0,2,0,697,2,35,24,0,0,180,361580,516,0,0,2,1,15,0,1,0,407,5
21,0,0,0,0,8100,0,0,0,0,0,0,0,1,0,170,1370790,1198999,1078620,0,0,4,0,0,0,0,20300,86,0,0,0,0,0,0,3,23,176,0,7,2,0,0,0,28800,102,0,0,0,0,1,0,1,25,225,0
7,0,0,0,0,2160,0,0,0,0,0,1,0,1,0,61,489500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,8,10,10,2450,539300,2117,8,0,2,2,12,0,15,28,1564,7571605,3865506,8589710,0,11,30,3,20,20,1140,339000,1533,3,1,0,0,5,0,3,39,667,9,1,0,1,1,0,0,270,0,0,32,22,4,0,3,0,118,0
46,3,0,0,0,36660,52,0,0,0,0,7,0,2,12,384,2211171,209526,0,0,0,1,0,0,0,0,0,120,0,0,0,0,2,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
