"gaid","country","level_cnt","ads_cnt","pvp_cnt","pvp_won_cnt","gem_spend","coin_spend","gem_earn","ads_reward_cnt","org_hero_cnt","level_e_try_cnt","level_e_cnt","idle_cnt","purchase_times","login_cnt","level_h_cnt","log_num","d1_duration","d2_duration","d3_duration","willpay","daily_task_cnt"
"5ef0183c-f893-4f30-9887-8956fe759f85","TR","182","2","36","36","2120","991400","3528","2",,"11","8","32",,"19","152","2622","7212017","3474485","2787623",,"27"
"33f0f00f-f330-4513-9d56-3f355f8de7f8","BR","155","21","35","35","1765","679400","1928","3",,"9","4","6",,"20","45","1843","3954750","10759485",,,"14"
"b175cb14-5a18-4ed4-9e6a-8c11f459df3e","US","255","419","74","74","4514","3746000","4218","388","3","47","19","100",,"9","200","6515","7743950","26002302","31230989","1","21"
"9fc88f81-1f1c-4285-8dab-11292881182b","VN","1455","74","71","71","9672","7190600","13208","29","3","13","4","23",,"35","220","11244","26950635","20959612","12372337",,"21"
"4f46ec1c-a30a-4759-a1cb-9bf041aee0e9","RU","161","212","18","18","260","1291400","1690","62",,"6","4","12",,"8","43","2686","17279554","7404399",,,"18"
"696d36b2-92e6-418f-b30c-84a00c6d72ce","RO","231","8",,,"2880","949500","2526","8","1","4","3","4",,"12","102","2156","1253351","27775973","2166832",,"14"
"bee0aabd-1601-4b1e-b53b-bce12d0d8fb7","RU","202","62","9","9","2100","1342400","1806","60",,"50","23","1",,"36","121","2630","6127245","14041329","7976044",,"9"
"2d20ad12-2bb0-4418-a403-97a1936f96d0","RU","170","4","17","17","990","491100","1102","4",,"7","7","6",,"1","40","1546","6832718",,,,"7"
"e028c86a-727a-4fea-833c-866f697cf9c1","IR","82",,,,"163","197500","386",,,"32","14","2",,"9","51","964","1437651","8952424","604710",,
"5c8582e4-0af6-4c99-aabc-eb7e0ff28027","MX","130",,,,,"167160","490",,,,,"1",,"3",,"845","6326768","609",,,
"5812d556-f59e-4436-ac38-6fe22a85d70c","CL","572","125","74","74","7191","3778400","6898","38","3","10","6","52",,"13","170","6227","17674903","11089284","7965373",,"28"
"b9856d95-c674-4216-8827-a989bf13859d","GB","288","53",,,"2480","1549800","3333","25",,"139","87","38",,"11","52","3034","10564145","25520374","13042245",,"19"
"20ae2c25-1b1c-41de-896e-e5b8544c00ea","KR","77","1","5","5","735","224000","467",,,"27","22","5",,"2","10","684","5024972",,"3053839",,"10"
"d4b953f6-ca15-4e7d-a736-bbd854139c0e","ID","123","6","2","2","500","214000","852",,,"9","5","10",,"10","17","1028","3277238","4523282","1892513",,
"abe06fd6-b6e7-4a68-8624-7c61c2d1f2c5","MY","102","12","17","17",,,,"12",,"25","14",,,"2","20","1045","8306643",,,,
"1a376b6a-232d-48e7-835c-93be7c960db7","VN","181","241","20","20",,,,"240",,"23","9",,,"14","24","3326","21264421","1228137",,,
"145d1862-9982-4664-8631-31b77918c4e0","RO","240","8","33","33","2614","864600","2263","3","1","23","9","4",,"9","40","2277","10058162","3363779","657509",,"12"
"4c5769b0-bc62-4a2a-a10c-149077b98564","RO","138","10","4","4","0","292400","848","1",,,,"4",,"4","7","992","4460549","925330","762697",,"7"
"bbfcfe0e-32f2-4ac9-b658-d59dca112dc2","IN","35","4","21","21","1760","282460","1142",,,"11","2","5",,"9","10","710","730359","3314244","4176805",,"8"
"daffa2fe-9e3d-4b94-a6df-d3bc5cc4322c","BR","146","14","33","33","1386","393700","1442","13","1","16","8","26",,"11","36","1679","8656887","5148076","1403378",,"6"
"92e82e51-22c7-4510-a599-7b5001e5b23c","RU","47",,"4","4","740","116960","418",,,,,"9",,"6","19","550","1084094",,"2965912",,"14"
"b958c4fa-0e7f-4b8c-b6e4-17aae2bf4df7","TR","84","18",,,"316","239960","350",,,"14","9",,,"7","39","993","3011117","27093","9410599",,
"b08fc36e-7e73-464f-9a56-7b22f6464565","UA","74",,"18","18","990","332760","732",,,"28","19","10",,"19","11","884","1766751","9186528","1884754",,"13"
"0aea2d82-dda7-411f-856e-e44a5653cf54","AZ","199",,"3","3","0","517400","1048",,,"51","24",,,"9","40","1614","14445782","1132820","8626806",,
"6fcf6633-2000-4f45-b028-f60a16bc3f9d","AR","615","490","32","32","4056","5301900","4539","359",,"72","36","2",,"15","20","7449","30507916","26893683","2836759",,"20"
"43f04031-24f1-4b7b-8431-0a7424934779","VN","242",,"51","51","1580","850400","3127",,"1","5","2","78",,"13","101","2961","2573241","14805666","2816882",,"18"
"19fef856-e21d-4bc6-9c29-5e2476283693","BD","205","11","12","12","2223","923400","2033",,,"55","42","28",,"8","31","1894","2337965","16271857","9878254",,"14"
"ee97a476-b089-4d4e-827d-34c649d409d0","BD","467","6","1","1","2285","1624200","2875",,,"1","1","8",,"17","10","3877","11331227","8868300","10795280",,"4"
"63a201fe-0b27-4371-8df8-bd69176055b5","PE","275","27","38","38","2750","694400","2938","25",,"84","26","5",,"12","43","2798","2528837","15126934","14759325",,"19"
"ae352ef3-502a-4b94-856f-94008e46b6a1","IR","246","25","61","61","2989","1201500","3158","25","2","32","29","28",,"11","35","2623","8260354","9219109","5404091",,"19"
"b1bc59e2-970e-48db-965d-cfef4cdbe50f","ID","201","23",,,"2370","772400","1979","1","2","45","22","12",,"10","30","1789","1804325","9534696","5822981",,"16"
"bb4ac3f4-553a-461a-9696-71331dbd3694","IT","162","3","48","48","450","532400","1187",,,"30","15",,,"8","45","1709","12252162","2973670","1245348",,
"e63b94c0-d791-4103-a2cd-328df8b54fd3","PK","94","1","4","4","300","172560","600",,,"10","3","25",,"10","48","1035","1642253","2413660","5234804",,
"61b3a07c-aaec-46ec-b727-7f4c636ce8a0","MA","275","5",,,"1375","855500","1806",,,"3","2","6",,"8","8","2196","9450033","8058895",,,"9"
"1c0e63d6-68ad-4f34-9908-64631c01f545","JO","134","26","5","5","396","382400","1056","11",,"16","10","5",,"12","32","1345","6596681","1674017","742304",,"10"
"87b3ae4f-2fec-4191-8203-8e5efdb8bd12","LT","89","14",,,"500","247820","866","2",,"11","8","8",,"9","31","931","5549812","1249867","154141",,"13"
"75a38a56-7a77-4531-ad97-e7f4e7bb2f59","","120","6",,,"800","224320","661",,,"2","2","5",,"4","2","864","5183600","1426017",,,"9"
"54510938-e447-48cf-97e4-936f2a1097d5","BD","360","47","43","43","3850","1856400","3475","21","1","37","23","19",,"13","58","3521","15787060","12630671",,,"14"
"ab210f58-36f9-4d88-bba2-831b33183d9d","EE","82","5",,,"250","136100","288",,,"5","3",,,"5","40","800","3857736","1617237","80110",,
"0d69d6ea-689a-41d0-be84-b9b19dc6222d","CL","74",,"2","2","0","157520","583",,,"5","4","8",,"4","40","799","1019433","4616019",,,"9"
"3fabb4aa-1b6f-4ac1-9657-12533d51b367","EC","98",,"31","31","1180","338700","934",,,"3","2","9",,"7","52","1240","2746259","4152955",,,"6"
"255c8a29-2a91-4830-b294-5e7db105855c","IR","64",,"3","3","0","54500","148",,,,,"1",,"7","5","696","3791627","2193838",,,
"5bdaa8ca-3c40-4381-9040-308624925739","UZ","83","18","23","23","510","337500","604",,,"47","25","3",,"4","40","1278","7530660","4856045","3022611",,
"1edba7c1-0b20-4de2-ab4d-bb16ed839650","AL","119","22","27","27","1600","854500","1459","5",,"6","6","18",,"16","65","1752","2081317","8473301","175293",,"13"
"60d2707e-3c6e-4446-a5fa-b37826461943","TR","98","1","27","27","870","260620","556",,,"4","4",,,"5","10","1014","5522738",,"676304",,"14"
"145f4939-1e0d-47dd-8df0-6757c443ab91","FR","119",,,,"0","367400","955",,,"1","1",,,"4","10","848","2876464","1940927",,,"13"
"63e84963-c8df-46e2-a854-ee8c08539253","RU","130","92","9","9","10","523100","796",,,"4","3","3",,"2","16","1552","8905563","63520",,,"7"
"fe742a54-422a-4e05-b311-7dcdbb0e06a7","RU","105","5","7","7","200","289400","932","5",,"5","4","7",,"10","41","1104","6184442","59546","66987",,"7"
"feb392f7-1ab4-4dc0-8dc0-7df575eb3027","IT","157",,,,"420","387200","600",,,,,,,"4",,"1095","7746209",,"828001",,
"0af635ab-1702-461b-b804-37205b975591","PL","500","15","40","40","5824","2239500","5468","15","5","171","92","33",,"7","55","4383","22411100","16809087","13040032",,"23"
"8099c0ed-3fef-4ad4-8d83-c1470af81384","MX","168","3",,,"600","358300","804",,,"20","14","8",,"4",,"1137","12417839","20656",,,
"f675e640-b681-469f-9f7f-b62c42ba5cf9","DE","70","9",,,,"135600","459","4",,"18","10","3",,"3","40","788","6331610","960569",,,"6"
"bf53bd62-66a2-4172-b1a5-94601b2140f0","IN","73","4","1","1","1020","161920","621","3",,"3","2","28",,"9","27","838","4592860","1415143",,,"10"
"414cfde2-2ef4-4402-92ca-ad09fbe31392","US","67","54",,,"92","128020","206","1",,,,"10",,"2",,"763","5893171",,,,"5"
"897c44ab-f5cb-4f1c-97d1-6de39276eb7a","US","230","5","28","28","2900","919400","2819",,"1","18","13","12",,"5","20","1901","7135443","5312921","1297971",,"21"
"beadce85-acc7-4e24-baf4-f8203a1f8cdf","GB","89","3","3","3","120","133820","301",,,"16","7","21",,"2","9","749","8455427",,,,
"78fbac8c-fa29-42b0-9e94-1437d1f545ab","AR","162",,,,,"387800","787",,,,,"154",,"6",,"1234","11539560",,,,
"b18616db-02c8-44d7-b6ad-12659ace3f2b","BR","156","104","39","39","2820","1411400","2556",,"1","23","16","8",,"9","120","2841","6698450","11646606","750903",,"14"
"9e853ef6-5bad-4b08-94db-7ebc31023d45","VE","186","14","17","17","2250","742400","1930","2",,"6","4","6",,"11","15","1566","12314956","2256097",,,"15"
"bfbac9e3-1da6-4484-93d3-73d566cada86","MA","327","53","7","7","1580","1567400","2151",,"1","50","37",,,"8","26","2587","9592600","21226847","1177965",,"11"
"c6f87e04-dc96-48b1-9c09-7c0ca1607a07","AR","90","35","3","3","750","184520","521","1",,"6","4","5",,"2","35","1026","6185930",,,,"6"
"bee9832c-59cb-4e9b-9616-6cda48a34681","ES","101","43",,,"1370","397400","1297","20",,"54","26","9",,"10","60","1517","14852730","6301441","3318281",,"16"
"9b0f2171-7776-41ec-8d0b-ba4d17380863","PT","100","10","40","40","1050","307400","1123","2",,"1","1","4",,"3","50","1303","5864918","1132541",,,"14"
"95482d39-1cf3-4d6a-91b6-a359aa09a358","MX","160","12",,,"918","363200","879","1",,"4","2","2",,"4","8","1151","7184910","1186526",,,"4"
"3ca37d20-50fd-4f52-966f-60895feea274","KR","90","4","8","8","1568","307400","1175","4",,,,"7",,"10","22","1067","2473032","2014303","2532217",,"20"
"6b8d658e-50a1-438e-b4c9-535a015e77e5","VN","123","6",,,"980","256300","648",,,"4","4","3",,"4","40","1073","5572134",,,,"5"
"3f781175-648d-4919-91ba-fe8ae7d90294","DE","137","37","37","37","0","649400","1754",,,"68","38","23",,"14","15","1668","8374658","16268667","1121011",,"21"
"78998b01-672d-4e07-a10f-9fbab5e7a129","TR","126","104","24","24","559","1162400","1384","61",,"50","21","2",,"4","100","2376","22475963","966814",,,"14"
"e8a910dd-153c-48ad-8328-9001e3ff68d1","US","31",,,,,"17820","84",,,,,,,"1","20","318","2189528",,,,
"6fd5756e-c4ae-42a7-adb4-e456467aa345","PE","149","9","1","1","1089","313400","830",,,,,"3",,"11",,"1364","11815810","3863273","420530",,"5"
"76ff4951-314a-4a84-a184-94ddf440536c","PE","145","6","11","11","341","273520","1083",,,"12","5","8",,"7","81","1651","17049705",,,,
"4b91e765-b488-4d86-bcd8-a8a33df9568a","VN","69",,,,"0","75560","300",,,,,"28",,"8","7","556","1456306","3202462","729003",,
"5f4fc6a3-49d8-47f5-b4c5-330716ad5117","PT","26","8",,,,"17820","14",,,,,"1",,"2","4","272","24755713",,,,
"ac3cdb97-4be1-4de6-8f26-ce88867ec0cb","BY","161","36","1","1","1243","562700","1369",,"1","10","7","5",,"6","20","1393","7093166","1339151","1090188",,"11"
"a5a87f51-841e-488e-bd75-bc68b33f007b","RU","99","11","20","20","1210","361700","813",,,"25","17","10",,"8","56","1409","14390609","140948",,,"12"
"3497dd72-b55a-4fac-bb00-e7c42b2288c1","ES","147","10","3","3","60","404800","1492",,,"16","10","5",,"8","50","1369","6645367","550967","2254366",,"16"
"de6f3759-6ea0-4bff-a107-3ccb8647ed4b","CL","99",,"17","17","1185","237160","1124",,,"16","8","1",,"7","20","958","10196997",,,,"12"
"87574d24-ff57-45cf-a969-a3bac863f040","JP","137","21",,,"300","356700","715","21",,"1","1",,,"1","32","1313","6442413",,,,"6"
"861eedb8-96f2-4c13-bc7d-5800ecd1c940","ID","178","19","20","20","1400","556200","1179","5",,"9","7","6",,"6","40","1788","12772485","1514673",,,"7"
"ea87e94a-623c-4a28-a161-7f06599ca1be","BR","72","10",,,,"57200","144","2",,,,,,"1","5","600","6928780",,,,
"34b5a594-78f7-46b3-9254-94fb21d0204b","MX","132","12",,,"1429","345500","1191",,,"22","12","39",,"10","14","1083","1751463","8770702","3788804",,"10"
"c98f2b9a-05eb-47af-8c3f-aa4579f627be","BR","156","1",,,"400","564300","1117",,,"29","20",,,"3","93","1655","1720145","3407398","3515985",,
"14a97e64-5f58-44c8-bd07-37dab567722d","DE","69","4",,,"500","98200","324","4",,"2","2",,,"2","2","527","1666337","1502828",,,"9"
"90217c1b-8aed-4e20-b07d-7375bdd376c7","PL","147",,"27","27","1050","427400","1917",,,"12","10","34",,"13","40","1526","5360423","3965242","1135991",,"12"
"01501804-b62e-414c-bad4-7be80c0e2d10","AR","167",,,,"1682","523400","1454",,"1","51","32","36",,"6","50","1528","14320319","8290862",,,"6"
"99136bbc-72d8-49ad-b99f-ba317f5ffa2b","US","125","4","13","13","1140","263000","848","4",,"11","8","20",,"4","55","1294","385193","10181809",,,"6"
"18f23564-6b53-4255-88b3-dd884c4c5fe5","IN","226","28","20","20","1966","872200","1616",,,"16","9","3",,"7","26","2003","284625","14995585",,,"12"
"1eb3dd02-fbc9-4003-80dc-57a45da78744","VN","15",,,,,"3720",,,,,,"2",,"2",,"131","8575814",,,,
"33d820b2-2b94-4336-a096-cfa434cc1413","UA","102","61","10","10","600","331700","963","19",,"8","5","18",,"8","63","1487","5294261","5680300",,,"10"
"067565e7-b7de-4b8a-bc7f-6f7533054383","RO","80","1",,,"240","115160","242","1",,"4","2","2",,"3","28","724","2702564","2839749",,,
"31a3d903-ca94-41c3-a216-20a250762baf","KR","160","32","47","47","3390","1582400","4342","31","2","14","10","22","2","15","173","2923","4318259","6005109","5410946","7","26"
"d7df41b4-0524-445e-badb-1ee30f8f368d","DE","72","26","29","29","857","391800","956","7",,,,"14",,"3","74","1474","5355751","3848051","3520062",,"14"
"c43715e4-af23-4c94-b70a-f59c65ad1668","UY","306","391","14","14","1560","3020900","3321","107","1","7","5","20",,"16","97","5167","12855185","13730136","7766966",,"14"
"d9280f1a-c1a0-40d6-9bb0-969fbb091919","PE","153","139","1","1","800","756200","946","80",,"2","2","3",,"18",,"1949","10072059","396726","1998412",,"10"
"0860ad19-2017-4468-b707-1e1885835afa","AE","113","9","10","10","60","96500","502","9","1","2","2","21",,"4","10","1208","1790984",,"4554400",,"16"
"578e5992-901a-43ff-8dc9-19f115078dc4","DK","175","170",,,,"922400","780","98",,,,,,"5",,"2118","8503062","2820238","2303214",,"2"
"8d54ba2d-dc79-46f5-9b05-bbfb5a6c3f31","ID","124","12","52","52","2020","479200","1781",,,"5","3","20",,"13","104","2068","1501922","6897771","2612088",,"19"
"ba1e2ef0-4ee5-4719-b46f-ff83847d87bd","IN","130","1",,,"120","206700","516",,,,,"3",,"7","4","908","2466681","5087660",,,
"1cf0ab0a-4da1-45e8-ab15-32138c7f8e84","MY","161","13","9","9","2250","585200","2061","2","1","4","2","6","1","8","62","1642","4038225","1612873","2362241","3","19"
"6e337819-4121-4931-99ae-123ae9efd9ad","CL","65","29",,,"500","158020","272","27",,,,,,"6","5","673","2886719","950320","261806",,"8"
"d9f60004-8ae2-4f37-b811-a91c78c0aaa1","PE","61","3","7","7","0","71860","97",,,,,,,"2","14","542","1741732","2327800",,,"1"
"dfe93bac-ee04-4d4f-8e5c-d19c7178444a","IR","106",,,,"820","207900","479",,,,,,,"7","2","821","4711003","2880781","155800",,"3"
"16ad84b0-7dbe-4fbf-a9a2-c0b0556d8d2b","IR","95","6","10","10","0","339300","985","6",,"39","17","26",,"6","44","1175","4824311","10467739","2344670",,"13"
"73dcec21-5272-4540-88a7-7d790d9b6039","UA","19","59",,,"650","133500","258","29",,,,,,"1","40","760","5518468",,,,"6"
"a1a195af-60ec-4266-9751-abd94b8439e1","IR","77","2","5","5","580","146700","344","1",,"18","13","4",,"5","8","718","6791866","592282",,,"9"
"773a8275-dccd-4f83-809d-cf92fee6bb1c","EG","1068","9","90","90","7550","4880700","7664","2",,"41","30","13",,"13","40","9525","3633544","30767080","29312423",,
"9cf5bf42-af5a-440f-ae70-18619676825e","FR","182","125","1","1","300","1138400","1476","16",,"21","12","21",,"7","45","2327","1394824","13329089","4823971",,"11"
"eda81fcd-3e89-41fb-adda-125138f303ef","BG","79","1","1","1","650","126120","334",,,"2","2","3",,"4","14","635","2086912","1040666","1148537",,"7"
"d518c23a-d215-4fd5-9cd1-393681598dfa","VN","129","11",,,"892","254220","747",,,"14","11","2",,"6","12","956","7608088",,"1985169",,"6"
"8e746a95-4b56-4e1c-821d-a139124a673b","IQ","108",,"6","6","554","219920","564",,,"19","11",,,"4","9","864","1556947","2930855","6558879",,"6"
"b87dccc4-0d94-4e76-8d6f-0e7e1f0bdfae","IN","121","1","10","10","430","247820","529","1",,"1","1",,,"14","28","1139","455459","4049695","4938521",,
"c58f9a6d-4fbe-45a6-822a-80da3db1deac","IN","140",,,,"98","287600","793",,,"4","3","7",,"7","3","980","1934618","1907306","3589402",,"9"
"11b8c0c7-7cb6-4404-b9ea-f52250561d93","US","71","1","7","7","700","157520","445","1",,"20","8",,,"2","21","756","3532270","6192958","2019926",,"9"
"f2772fa6-afaa-4a62-8873-ea9ea5a527f7","VN","76",,"8","8","400","155520","404",,,,,,,"5","26","712","821313","2911313",,,"5"
"c8bbdf33-f30b-4da1-9890-4110860e6356","MX","87","141","8","8","911","456200","653","91",,"9","5","1",,"7","46","1838","13324281","979547",,,"13"
"3ee9e0f3-fe14-4f6c-ad99-5c1a8d58bcf4","VN","71","2",,,,"72060","434",,,"11","5","28",,"2","40","846","9144836",,,,"5"
"d43709b3-0022-499a-936e-c2c2cf389eea","US","232","239","39","39","2430","2407500","3504","73","1","35","24","25",,"14","120","3965","23448241","5607616","1738942","2","15"
"cc3d03c7-6382-4070-ad57-2827c7fb9fcc","US","162","292","26","26","2610","2116400","2517","43",,"7","5","19",,"9","160","4108","10086401","13695433","8442004","1","21"
"0b026f3a-0cbc-4075-b2b2-9965d425ffed","US","99","124",,,"1158","571800","823","82",,"26","15",,,"19","101","2192","11926132","1575030","1827975","1","4"
"9f17d4b4-3112-4f9e-9de3-b451e45eb94e","MM","135",,,,"940","277400","736",,,"6","3",,,"4","26","1018","6284290","397313",,,"5"
"c72d79f9-8903-4761-9a30-2beca28ea763","AR","110","1","16","16","1150","261960","832",,,"4","4","3",,"5","40","1252","2909094","2925735",,,"12"
"942db856-7f35-495f-939e-4126468b7778","AR","41","61","2","2","690","98820","308",,,,,"9",,"3","40","954","3771804","2027637","273319",,"8"
"58e55683-5d05-4378-bf4e-3b04e2574b5b","CO","146","4","19","19","1080","622400","1653",,"1","51","23",,,"10","118","1902","2802090","12275710","6757500",,"13"
"1a42fbc3-1af0-4e59-897b-43aad12f622c","GB","34","1",,,,"50600","117","1",,,,"4",,"2","10","328","1554459",,,,"5"
"031e34f5-5818-4872-892f-eea601cb2aa5","GB","42","38",,,"400","79520","243","38",,,,"3",,"3","20","677","4571664","6116886",,,"10"
"ffcd5614-2fef-492e-af11-4064d8e94882","MX","113",,"3","3","1400","367400","1099",,,"2","2","9",,"6","77","1219","3663406","2824572",,,"11"
"19ff77d0-11ea-41bf-87be-bafde54b1692","JP","94","9","10","10","66","347120","686","9",,"51","32","3",,"1","40","1110","14848836",,,,"7"
"f9c4c875-c0aa-448c-b56c-11f6b8eac938","IT","107","9","4","4","1054","202160","706",,,"3","2","12",,"3","14","909","4234564","1185173",,,"7"
"72a9f429-6f26-4c64-a8a9-240466b64274","IN","146",,"1","1","2200","637400","1800",,,"17","11","26",,"14","129","1798","7619825","5237685",,,"11"
"5a91a7cb-7ac1-4962-8a46-5d56da1f1c24","TR","96","2",,,"0","147700","363","1",,"22","7","8",,"5","13","736","8160285","442171",,,
"373d075f-148a-4c12-9bdc-c224010b1b00","EG","90",,"3","3","608","135820","452",,,"16","10","8",,"5",,"720","9404171",,,,"5"
"7d1abbf7-2b44-4e5b-b4e3-7cd636316e46","BR","161","16",,,"780","394100","893","15",,,,"20",,"11",,"1192","1670710","5706312","147250",,
"26a821d6-7005-4063-b5e0-5770b95ee896","LA","121",,"1","1","300","292900","884",,,"19","13","9",,"13","43","1131","2559960","10032762",,,"8"
"ed8479aa-4b65-47a7-a93b-696a2644ae3a","DZ","172","35","12","12","1796","517500","1820",,,"12","8","22",,"30","5","1637","10574489","1789638","2289940",,"14"
"5d322eb3-d94a-4559-9908-f0b80867ddb0","VN","133",,,,"603","263000","748",,,"2","2",,,"4","40","1072","6901357",,,,"5"
"8bcac12f-6c11-4fb5-bcd8-676cd61d8b90","ID","92",,,,"0","231660","612",,,"2","2","3",,"8","80","1129","4211650","1333039","2109610",,
"f314f4f8-6a31-4139-9c48-5960c298f407","TN","76","7","6","6","700","169160","522","3",,"9","7","12",,"9","5","710","2914695","329769","3202767",,"9"
"385ff336-f385-480e-af8d-9873dec2be5f","IN","89","3",,,"480","135500","518",,,"10","5","13",,"9","18","769","2211393","4409199",,,"2"
