level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3,0
40,43,1,1,0,155620,278,0,0,0,0,5,0,1,40,776,4799860,1937597,2273728,0,6,16,24,0,0,0,78140,243,0,0,0,0,4,0,3,10,318,6,14,19,0,0,0,133740,447,2,0,5,4,4,0,2,5,262,5,0
46,11,0,0,0,71660,227,11,0,0,0,24,0,4,40,697,4361030,890573,230990,0,0,16,2,0,0,120,53460,102,2,0,0,0,3,0,1,6,168,0,5,0,0,0,0,10380,192,0,0,0,0,7,0,1,0,38,0,0
14,8,0,0,0,36660,64,0,0,0,0,0,0,2,3,171,1162596,1186984,6817101,0,3,4,1,0,0,0,11940,40,0,0,0,0,0,0,10,7,106,0,35,64,0,0,220,262400,338,9,0,6,4,0,0,4,40,877,0,0
30,0,0,0,0,44420,152,0,0,0,0,0,0,3,0,197,1539631,9865775,2788319,0,5,55,0,0,0,0,203400,596,0,0,15,7,0,0,8,67,793,0,11,0,0,0,0,149580,232,0,0,0,0,2,0,5,27,259,0,0
41,0,2,2,500,44120,134,0,0,0,0,2,0,2,6,366,1678906,5760870,1747956,0,5,90,2,26,26,980,342740,1029,2,0,10,8,8,0,7,7,920,9,29,0,4,4,820,147060,862,0,0,0,0,9,0,5,2,345,3,0
21,0,0,0,0,8100,14,0,0,0,0,0,0,2,3,226,1978399,5192267,2248894,0,0,57,0,0,0,60,105060,262,0,0,0,0,1,0,7,6,511,0,24,0,0,0,120,91440,120,0,0,5,2,0,0,5,0,217,0,0
65,24,0,0,600,139900,247,0,0,0,0,20,0,2,6,605,3205551,11511715,5743588,0,6,111,82,0,0,1301,781900,1266,7,0,20,12,42,0,5,0,1280,4,98,39,26,26,1243,560700,1291,1,2,0,0,37,0,3,0,1078,7,0
10,0,0,0,0,2160,0,0,0,0,0,0,0,1,0,80,307953,2415502,2684132,0,0,47,1,1,1,85,50340,90,0,0,0,0,1,0,2,0,343,4,19,0,0,0,660,95700,315,0,0,9,5,0,0,1,11,254,5,0
40,72,0,0,0,181220,278,6,0,0,0,5,0,2,40,943,7052083,15035272,14200272,0,6,30,35,6,6,720,214380,576,6,1,38,10,7,0,3,0,563,6,54,113,13,13,1260,1163060,1060,9,0,3,0,5,0,5,61,1592,8,0
41,1,0,0,0,19620,15,0,0,0,0,3,0,1,0,279,1941704,139737,3814684,0,1,1,0,0,0,0,4080,8,0,0,0,0,0,0,1,3,34,0,63,7,3,3,684,143120,538,0,0,2,2,0,0,2,7,506,6,0
1,0,0,0,0,300,0,0,0,0,0,0,0,2,0,20,88514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
5,0,0,0,0,2160,0,0,0,0,0,1,0,1,0,40,143027,0,3427461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,4,0,0,120,66460,213,0,0,0,0,5,0,2,6,466,6,0
10,0,0,0,0,2160,0,0,0,0,0,0,0,1,0,69,448042,1298343,1502162,0,0,20,1,0,0,0,12000,0,0,0,0,0,3,0,1,0,155,0,10,0,0,0,0,3660,0,0,0,0,0,2,0,1,0,62,0,0
2,1,0,0,0,3720,10,0,0,0,0,0,0,1,0,28,147789,10170015,7733876,0,1,80,74,0,0,400,363680,739,7,0,4,3,3,0,8,35,1204,11,76,10,0,0,650,540000,1373,2,1,11,9,4,1,4,40,845,6,0
2,0,0,0,0,300,0,0,0,0,0,0,0,2,0,24,89976,1139692,385076,0,0,9,12,0,0,400,13860,0,0,0,0,0,7,0,2,0,150,0,3,3,0,0,0,3660,0,0,0,0,0,5,0,3,0,46,0,0
51,2,0,0,600,113160,543,0,0,0,0,2,0,4,40,595,2617715,1483397,1733489,0,9,11,0,0,0,250,68060,159,0,0,3,3,2,0,4,0,120,3,11,0,0,0,0,201180,765,0,0,0,0,2,0,2,55,420,5,0
157,77,27,27,650,792300,1244,13,0,3,3,14,0,4,36,1903,13046026,3162617,0,0,7,34,20,1,1,1440,360000,671,0,0,0,0,7,0,3,0,401,0,1,0,0,0,60,0,0,0,0,0,0,0,0,1,0,21,0,0
50,74,12,12,500,234560,302,28,1,0,0,8,0,4,40,1140,6226977,21472416,14263054,0,7,30,116,14,14,10,853740,1237,115,0,47,34,4,0,7,80,1644,6,42,120,21,21,2250,1200000,1203,10,0,9,6,5,0,7,80,1727,7,0
37,10,0,0,500,135500,528,0,0,0,0,6,0,6,72,788,4325074,1251129,0,0,12,15,1,48,48,320,171900,455,0,0,0,0,1,0,5,5,477,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,0,0,721,133620,418,1,0,5,4,2,0,3,40,751,3561379,1396616,1446248,0,6,23,1,0,0,320,42380,281,1,0,2,2,4,0,3,0,176,4,35,0,1,1,60,41120,506,0,0,2,1,1,0,2,0,233,4,0
80,122,4,4,886,429100,527,3,0,3,2,19,0,5,34,1480,8903535,25590014,20136994,0,6,229,252,0,0,2035,1900400,2551,93,0,1,0,23,0,10,96,3566,6,102,190,42,42,2430,2909000,2660,184,0,2,1,15,0,15,80,2683,9,0
36,9,0,0,0,17820,0,9,0,0,0,0,0,3,0,271,1728764,0,1429923,0,0,0,0,0,0,0,18840,168,0,0,0,0,1,0,0,0,0,0,34,0,0,0,120,59840,120,0,0,0,0,0,0,1,8,273,0,0
41,0,0,0,200,79520,286,0,0,0,0,1,0,4,26,455,2001874,5529414,3057931,0,9,60,1,5,5,545,272880,880,0,1,12,10,5,0,6,24,633,8,21,1,4,4,1620,240000,955,0,1,5,3,5,0,4,20,334,5,0
257,31,22,22,2230,1388120,2571,15,0,74,53,17,0,1,40,2583,24323321,32349747,21953333,0,7,368,16,21,21,3928,2328880,3636,7,0,32,28,34,0,5,80,3365,7,884,8,40,40,8778,4113500,8420,8,4,0,0,25,2,6,80,6637,7,0
35,19,0,0,0,30100,10,2,0,0,0,1,0,2,0,339,2539807,13969360,4426139,0,1,174,27,38,38,1783,768600,2063,0,0,5,3,4,0,5,29,1640,11,51,9,16,16,1500,401900,898,0,0,0,0,1,0,7,10,585,7,0
50,3,2,2,620,91220,278,3,0,0,0,0,0,3,40,626,2512160,864078,5066830,3,6,18,1,5,5,0,50940,380,1,1,0,0,0,1,2,0,180,3,32,6,6,6,540,327240,610,3,0,4,3,0,0,3,66,721,7,0
310,367,26,26,2602,2961200,3029,274,0,20,10,15,0,5,120,4985,29799739,20816576,11201187,0,13,241,216,10,10,3014,2667500,2942,118,0,12,11,9,0,6,80,3263,7,128,125,10,10,1680,1689000,2163,84,0,0,0,4,0,4,80,2064,5,0
176,118,32,32,1950,1387400,2079,3,0,42,22,102,0,12,63,2581,33206096,10588091,9614388,0,14,80,41,20,20,1000,570000,995,4,0,13,7,17,0,8,10,949,5,60,37,7,7,0,465000,1419,4,0,28,8,15,0,8,36,891,6,0
121,1,20,20,0,307400,607,1,0,1,0,2,0,4,22,1070,6233532,4354258,3870097,0,7,65,0,13,13,0,285000,1170,0,0,4,3,1,0,1,11,587,6,54,1,12,12,0,384000,1185,1,0,6,4,2,0,3,20,569,11,0
92,1,22,22,920,306260,805,0,0,13,9,6,0,1,65,1172,7771433,600417,82373,0,7,21,0,0,0,480,105540,204,0,1,0,0,1,0,1,0,159,0,1,0,0,0,60,0,96,0,0,0,0,1,0,1,0,17,0,0
84,3,21,21,750,206600,414,1,0,1,1,2,0,5,15,856,5990044,4474701,1116083,0,12,106,6,17,17,60,400800,1410,0,0,0,0,4,0,3,0,815,6,20,1,0,0,400,75000,280,0,0,0,0,0,0,2,0,157,4,0
39,0,0,0,0,62220,120,0,0,0,0,0,0,3,0,385,3827939,7623866,2219428,0,0,82,0,0,0,0,275180,480,0,0,0,0,0,0,8,0,792,0,12,0,0,0,0,225000,270,0,0,1,2,0,0,1,28,546,0,0
51,1,2,2,0,64220,170,0,0,0,0,10,0,3,22,494,2879084,1216455,900359,0,6,12,0,0,0,0,60900,312,0,0,0,0,3,0,3,13,183,6,9,0,0,0,700,21180,296,0,0,4,3,3,0,2,0,80,3,0
155,15,7,7,1235,502800,936,13,0,11,7,4,0,4,19,1378,9098964,17518710,6243549,0,7,310,38,15,15,3503,1991000,3404,35,2,27,9,7,0,9,81,3058,7,112,6,20,20,1764,590600,1903,6,0,2,1,6,0,8,14,1164,7,0
61,1,0,0,0,64220,122,1,0,0,0,3,0,1,5,447,1714896,3363098,1022444,0,6,22,0,5,5,0,129480,518,0,0,13,12,4,0,6,8,301,5,7,0,0,0,0,0,299,0,0,4,3,1,0,2,0,67,3,0
33,0,0,0,0,27000,84,0,0,0,0,1,0,1,14,293,1571932,4136146,467834,0,0,34,2,4,4,100,49060,328,1,0,0,0,0,0,2,18,390,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0
44,1,0,0,0,71660,257,0,0,0,0,2,0,1,35,497,2552176,4936230,4129598,0,4,20,0,0,0,550,74640,369,0,0,14,10,5,0,2,12,301,8,22,0,0,0,392,101520,298,0,0,8,3,6,0,2,0,187,0,0
95,122,28,28,1194,712400,1325,36,0,14,10,45,0,5,22,1886,13318895,8175322,320551,0,14,28,50,10,10,672,447000,843,14,0,18,7,25,0,6,16,748,7,1,2,0,0,60,0,168,0,0,1,0,3,0,2,1,51,0,0
23,0,0,0,500,79520,192,0,0,0,0,5,0,2,6,218,1108945,6666122,5403825,0,7,62,7,19,19,960,437880,1082,1,0,13,7,7,0,7,22,802,7,99,1,1,1,1360,525000,1254,0,1,0,0,13,0,8,18,763,5,0
21,0,0,0,0,12920,22,0,0,0,0,0,0,1,6,173,743371,0,1527583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,1,0,51300,155,0,0,0,0,0,0,5,16,298,4,0
63,1,0,0,500,97000,303,0,0,0,0,7,0,2,44,691,2793583,5875731,4568796,0,5,31,0,0,0,600,165900,512,0,0,14,9,5,0,2,15,365,1,28,1,14,14,1150,240000,1035,0,0,7,4,6,0,2,20,503,8,0
66,36,0,0,490,184520,270,0,0,0,0,9,0,5,8,721,6215110,14097815,9243553,0,6,133,136,0,0,560,1151880,1333,0,1,4,4,8,0,4,29,1824,6,76,109,15,15,1660,1322000,1484,0,0,0,0,5,0,2,33,1474,7,0
19,0,0,0,0,10920,24,0,0,0,0,0,0,1,5,153,898339,5212329,24633212,0,0,92,27,0,0,0,296480,562,1,0,0,0,4,0,5,12,807,0,59,61,0,0,0,480000,480,5,0,0,0,1,0,4,0,712,0,0
152,25,21,21,1010,489200,840,0,0,7,6,4,0,3,15,1338,9774825,1244351,2777029,0,7,13,1,0,0,0,120000,120,0,0,0,0,0,0,1,0,147,0,32,10,20,20,1140,360000,815,0,0,0,0,0,0,1,0,402,5,0
163,1,25,25,750,211000,527,0,0,7,4,10,0,5,30,1096,11027772,454509,1258840,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,0,6,0,0,0,0,13320,96,0,0,3,2,1,0,4,6,77,0,0
130,4,0,0,0,339400,1205,0,0,8,3,9,0,5,19,1029,9649716,7555023,10734429,0,6,91,4,1,1,2810,720000,1652,0,0,6,5,5,0,5,108,1251,5,116,8,5,5,2160,242000,2225,0,2,1,1,6,0,7,80,1361,7,0
250,6,40,40,1164,926700,2538,0,0,10,7,0,0,4,120,2675,17814474,10507261,5601189,0,13,190,10,20,20,2310,1044000,1992,0,0,1,1,4,0,8,80,1882,7,30,8,20,20,2310,507000,1661,1,0,0,0,7,0,7,80,953,6,0
61,7,1,1,400,115660,475,1,0,0,0,7,0,4,41,709,3176288,15774319,17953606,0,6,92,60,33,33,320,1029240,1622,3,0,23,16,4,0,4,60,1521,8,240,34,20,20,3822,1486500,2487,4,0,51,38,2,0,2,80,2252,7,0
355,20,0,0,2890,1562400,2560,15,1,68,37,16,0,2,40,2603,19381121,8991788,4575006,0,6,33,10,0,0,1080,724500,1237,10,0,31,15,4,0,2,80,864,6,46,2,0,0,1140,662000,1402,0,0,8,6,6,0,5,80,808,6,0
71,0,0,0,0,0,0,0,0,3,2,0,0,2,20,593,1,5031515,809900,0,0,39,0,0,0,0,0,0,0,0,6,1,0,0,4,41,630,0,10,0,0,0,0,0,0,0,0,3,1,0,0,2,0,54,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,2,4,151,807329,22323300,12404864,0,0,230,74,19,19,0,0,0,73,1,10,7,0,0,14,35,2523,0,114,50,11,11,0,0,0,49,1,13,9,0,0,10,9,1281,0,0
100,22,3,3,500,233660,470,0,0,0,0,17,0,1,0,810,5405135,25977313,13985331,0,5,160,1,0,0,1900,952740,2059,1,0,47,39,9,0,3,35,1557,7,14,0,0,0,0,0,15,0,0,41,34,0,0,2,2,222,0,0
103,0,1,1,1024,294400,660,0,0,21,15,7,0,2,40,987,8525657,5312052,210053,0,5,16,0,2,2,180,105000,260,0,1,12,5,4,0,2,0,157,1,1,0,0,0,250,27000,161,0,0,0,0,1,0,1,0,28,1,0
73,29,0,0,0,124360,182,0,0,0,0,16,0,3,8,713,4563376,0,11524063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,180,177240,323,0,0,38,20,4,0,4,0,174,0,0
44,0,0,0,0,21900,0,0,0,0,0,14,0,2,0,295,2650354,0,1592181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,31200,180,0,0,0,0,20,0,1,0,176,0,0
40,10,0,0,0,14760,0,8,0,0,0,4,0,1,0,322,2147268,6740316,19604,0,0,102,20,0,0,632,375340,741,20,0,0,0,15,0,18,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
37,1,2,2,0,51900,84,0,0,0,0,6,0,3,15,372,1928279,614040,546735,0,0,8,2,3,3,200,13620,116,0,0,0,0,3,0,4,5,129,0,2,0,6,6,0,34440,80,0,0,0,0,1,0,1,4,100,0,0
41,0,0,0,0,21520,4,0,0,0,0,2,0,3,1,296,1837820,3168152,0,0,0,46,0,0,0,0,76680,263,0,0,0,0,0,0,2,4,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,5,16,16,1340,409600,1089,5,0,6,4,10,0,7,41,1517,10557761,10014203,1977784,0,7,53,8,20,20,2160,675000,2068,8,1,10,6,11,0,10,81,1247,7,21,6,2,2,0,120000,662,6,0,0,0,4,0,9,0,242,2,0
142,1,5,5,500,371300,1047,0,0,20,10,18,0,3,26,1310,13589593,23262948,14894985,0,12,395,1,11,11,2600,1880800,3824,0,0,14,11,41,0,3,80,2962,7,76,1,10,10,3574,510000,1666,1,0,54,46,16,0,2,30,915,5,0
100,9,2,2,370,125120,418,0,0,5,3,4,0,2,10,840,7448781,4286170,8191494,0,6,45,7,0,0,180,164280,480,0,0,0,0,2,0,3,0,432,0,180,2,0,0,1320,750000,1512,0,1,0,0,9,0,2,0,1276,0,0
110,40,5,5,450,382020,655,38,0,0,0,5,0,2,16,1132,6740882,8542254,5231924,1,6,158,26,0,0,2000,804480,1675,25,0,6,6,4,0,5,20,1292,5,50,23,9,9,1330,600000,1363,23,1,4,3,5,0,4,10,766,7,0
57,0,0,0,600,150600,459,0,0,0,0,9,0,2,50,756,3482875,3964103,631192,0,10,43,0,0,0,824,171000,650,0,0,5,4,3,0,3,40,547,6,6,0,0,0,0,30000,217,0,0,0,0,2,0,1,0,49,0,0
266,40,44,44,1200,1267700,2935,4,0,9,6,5,0,8,107,2990,14369487,13209988,11903799,10,14,278,33,28,28,2972,1614500,2858,6,0,2,2,11,0,9,80,2713,7,335,23,20,20,5158,1927500,3621,4,1,1,1,13,0,11,80,2933,7,0
71,0,1,1,0,193700,502,0,0,15,10,5,0,4,47,816,5776149,5893173,7511626,0,7,39,0,2,2,900,173700,546,0,0,18,8,7,0,4,0,329,6,20,1,43,43,30,705000,1869,0,0,2,0,2,0,1,160,1516,7,0
110,0,2,2,583,200300,662,0,0,16,4,1,0,5,40,1082,9474260,7921544,291913,0,5,100,0,18,18,1831,536100,1424,0,0,9,3,12,0,6,46,1095,6,3,0,0,0,180,0,156,0,0,0,0,1,0,1,0,36,0,0
265,24,20,20,2040,1025400,1789,24,0,20,13,6,0,3,40,2198,18706326,14736775,2032153,0,7,183,74,25,25,2200,1356100,2273,74,0,19,3,5,0,1,27,2084,6,41,5,0,0,500,210000,604,5,1,0,0,1,0,3,0,330,4,0
53,0,0,0,520,28400,304,0,1,0,0,6,1,2,6,402,2227556,0,2289054,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,60,43260,288,0,0,6,4,4,0,2,0,173,2,0
97,0,0,0,0,157520,621,0,0,9,8,6,0,5,21,803,7150239,2419205,0,0,10,32,0,0,0,0,76140,726,0,0,2,2,4,0,4,0,218,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,49,20,20,620,292400,298,2,0,0,0,1,0,4,35,1023,6285876,12288060,1550344,0,7,109,59,10,10,1360,848600,1423,16,0,25,20,0,0,2,40,1354,6,5,3,1,1,0,120000,195,0,0,4,4,0,0,1,1,92,1,0
26,2,0,0,0,17820,65,0,0,0,0,0,0,1,0,221,2278865,1741069,0,0,4,11,0,0,0,250,20840,90,0,0,0,0,2,0,5,0,122,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,78,0,0,0,181220,278,6,0,0,0,0,0,4,40,949,5381099,2343446,10110939,0,6,30,30,0,0,0,81180,207,25,0,0,0,1,0,2,0,390,3,34,119,1,1,1040,600000,690,3,0,1,1,0,0,5,80,1389,6,0
70,3,0,0,0,80020,288,3,0,2,2,0,0,2,40,690,3785103,9689692,6826330,0,0,35,0,0,0,250,242880,585,0,0,21,7,0,0,2,60,631,0,5,0,0,0,0,0,0,0,0,19,10,0,0,2,0,76,0,0
124,11,16,16,1197,301800,814,1,0,2,2,4,0,4,40,1292,7723256,3680680,3691229,0,11,22,1,0,0,900,287400,914,0,0,5,4,11,0,2,0,196,5,60,6,6,6,420,120000,449,0,1,0,0,2,0,3,0,814,5,0
165,43,0,0,0,380400,834,1,0,0,0,5,0,3,0,1221,9373919,13189455,8446749,0,4,35,2,0,0,60,242000,811,0,0,32,24,3,0,7,30,505,5,1,0,0,0,0,0,322,0,0,37,15,3,0,5,0,90,0,0
14,0,0,0,0,3720,12,0,0,0,0,3,0,3,5,136,840530,1123291,8104893,0,0,5,0,0,0,0,18180,76,0,0,0,0,4,0,2,17,151,0,50,15,1,1,0,147260,426,2,0,14,8,14,0,2,40,705,6,0
35,1,0,0,0,24400,44,0,0,0,0,1,0,6,8,310,2497094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,120,42420,216,0,0,0,0,3,0,11,13,430,2810303,77263,5842746,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,28,0,5,5,60,35100,329,0,0,24,10,10,0,3,5,337,3,0
94,2,0,0,500,135400,532,1,0,1,1,1,0,2,40,817,3487970,15219232,27534580,0,6,221,3,0,0,1593,1074900,2373,3,0,5,3,6,0,4,80,1833,6,313,61,7,7,2464,1848900,3398,61,1,23,22,14,0,8,80,2881,7,0
20,0,0,0,0,8200,19,0,0,0,0,0,0,2,1,169,981144,7103957,0,0,1,74,2,18,18,990,288600,793,2,0,9,7,12,0,3,13,801,12,0,0,0,0,250,30000,97,0,0,0,0,2,0,1,0,2,0,0
90,2,40,40,750,219920,816,2,1,3,2,0,0,3,14,1108,7171160,2369271,449053,0,12,16,0,26,26,60,117480,264,0,0,0,0,0,0,3,7,389,2,0,0,6,6,0,0,35,0,0,0,0,0,0,1,0,78,1,0
140,0,0,0,0,262600,560,0,0,4,2,28,0,3,12,987,8910864,19088399,16158259,0,0,60,0,0,0,0,510000,1051,0,0,43,25,16,0,3,57,954,0,150,0,0,0,60,735000,1750,0,0,30,9,6,0,6,72,1346,0,0
32,42,0,0,250,12920,183,6,0,0,0,4,0,3,19,569,3615267,6112945,6640730,0,5,63,16,8,8,0,156240,648,7,0,10,8,4,0,5,21,715,5,52,2,5,5,0,37440,828,2,0,15,7,6,0,9,0,426,4,0
120,9,0,0,120,199200,407,3,0,1,1,21,0,4,0,912,8540754,8073168,0,0,0,41,8,0,0,978,383700,890,0,0,1,1,11,0,6,47,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2,0,0,250,73160,301,2,0,0,0,5,0,4,35,761,5958116,12178291,11185362,0,0,77,10,0,0,0,498140,1371,9,0,16,8,2,0,5,37,1032,10,29,9,0,0,375,635000,1194,9,0,8,1,1,0,3,103,1140,6,0
37,3,3,3,570,78900,174,0,0,0,0,8,0,2,7,390,2354962,0,925113,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,28920,152,0,0,0,0,0,0,1,22,203,3,0
26,2,0,0,0,50600,212,0,0,0,0,5,0,7,20,351,1828492,23883083,3477841,0,6,185,11,17,17,2799,1036100,2293,6,1,48,27,19,0,6,100,2206,8,18,1,2,2,1020,339000,1019,1,0,0,0,2,0,3,80,717,6,0
41,2,0,0,787,110920,418,1,0,0,0,0,0,1,31,476,1914720,10054862,5441978,0,7,32,0,0,0,0,197880,242,0,0,39,23,1,0,0,2,297,0,8,0,0,0,0,30000,145,0,0,25,19,0,0,2,0,134,1,0
21,0,0,0,0,33320,152,0,0,0,0,1,0,1,15,264,4525501,500823,4965048,0,5,15,0,0,0,0,17280,45,0,0,0,0,0,0,1,1,109,2,125,5,9,9,1513,362500,944,4,0,4,4,1,0,1,14,1003,7,0
147,2,2,2,621,277700,773,1,0,2,2,5,0,1,10,1068,6702360,18593087,833062,0,5,302,89,23,23,2994,2167500,2971,66,1,5,4,3,0,3,88,3141,7,26,3,0,0,0,0,414,1,0,0,0,1,0,2,0,177,2,0
152,4,12,12,735,399200,1087,0,0,12,10,9,0,4,40,1298,9117500,10593582,8264925,0,6,90,9,19,19,1609,792100,2007,1,0,16,11,8,0,6,80,1217,6,85,6,2,2,2310,696000,1717,0,1,11,10,6,0,4,80,1064,4,0
72,9,0,0,778,155600,474,0,0,5,4,3,0,1,0,497,3596487,9030892,802438,0,5,105,13,20,20,1100,627600,1145,0,0,3,3,8,0,3,0,949,6,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,19,0,0
63,0,0,0,300,52400,73,0,0,0,0,5,0,1,0,410,2393556,4603298,0,0,4,43,0,21,21,1011,371800,925,0,0,6,3,12,0,3,60,832,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,63,20,20,920,787400,1009,5,0,12,11,10,0,4,81,1679,18046229,24735161,22829914,0,7,94,104,16,16,1380,1188000,1627,0,0,19,18,10,0,1,40,1563,7,37,38,20,20,1030,612000,936,3,0,33,25,9,0,4,12,812,7,0
50,8,1,1,400,81020,141,0,0,0,0,4,0,3,9,464,2455426,2269899,4167284,0,6,35,5,6,6,810,254880,733,2,0,1,1,8,0,5,20,474,7,89,1,2,2,1080,388100,1503,0,1,5,2,11,0,6,32,783,3,0
14,18,0,0,0,26400,48,4,0,0,0,1,0,1,4,251,1628089,9620801,5424683,1,3,55,3,4,4,750,98720,370,3,1,20,10,0,0,1,31,614,5,15,5,0,0,0,137280,110,5,0,15,5,0,0,2,10,250,3,0
24,1,0,0,400,44420,172,0,0,0,0,3,0,2,19,321,1408762,2729894,3680869,1,6,46,1,0,0,650,113100,598,0,1,3,3,3,1,2,21,503,5,49,8,17,17,988,316880,1470,4,2,3,3,3,3,1,21,697,1,0
34,3,3,3,0,28400,34,3,0,0,0,1,0,1,6,299,1885350,2309239,545924,0,0,21,10,0,0,0,59400,88,1,0,0,0,0,0,6,12,291,0,10,2,0,0,0,17820,120,0,0,0,0,0,0,3,0,83,0,0
83,5,1,1,721,230900,383,0,0,16,15,3,0,1,14,726,5991006,6546100,4845934,0,6,117,3,6,6,850,416900,1042,0,0,16,12,4,0,1,0,845,6,25,0,16,16,1040,309000,1015,0,0,14,11,7,0,5,6,434,4,0
28,1,0,0,0,17820,0,0,0,0,0,25,0,2,0,241,1558519,4501611,3819646,0,0,65,3,0,0,240,127980,251,0,0,0,0,26,0,2,0,500,0,50,1,0,0,529,209000,578,0,0,0,0,30,0,6,0,410,0,0
14,0,0,0,0,3720,0,0,0,0,0,1,0,2,0,132,986396,0,7556458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,5,0,0,96,114340,329,5,1,14,4,36,0,4,40,993,0,0
10,0,0,0,0,2160,0,0,0,0,0,0,0,1,0,71,401894,4445582,7707561,0,0,55,13,0,0,400,75460,190,13,0,0,0,0,0,3,0,495,4,114,60,0,0,400,664880,880,22,0,0,0,0,0,4,0,1049,4,0
40,2,0,0,513,266200,352,0,0,0,0,2,0,1,0,270,876323,8736985,2004099,0,5,60,28,0,0,504,364400,615,21,1,22,15,2,0,4,2,648,3,25,10,0,0,262,150000,350,0,0,0,0,0,0,3,0,247,4,0
159,3,11,11,760,457400,1253,0,0,0,0,21,0,6,41,1432,10661698,13707472,728585,0,12,71,0,14,14,1660,842100,2027,0,0,32,17,18,0,3,131,1550,7,10,0,0,0,0,30000,147,0,0,2,1,2,0,1,0,68,0,0
120,5,1,1,530,337400,913,0,0,79,37,9,0,3,20,1060,15593359,5828925,10163053,0,10,120,2,14,14,1780,489000,1508,0,0,2,1,9,0,1,60,1247,1,0,0,0,0,60,240000,816,0,1,83,25,1,0,2,80,600,4,0
21,26,0,0,0,21900,64,24,0,0,0,7,0,1,4,362,8503226,9353612,4818379,3,3,50,42,5,5,250,123320,434,25,0,0,0,12,0,5,22,762,7,1,1,0,0,0,0,0,1,0,22,22,0,0,3,0,79,0,0
15,2,0,0,400,57600,478,1,1,0,0,8,1,2,10,217,1300878,8195869,505978,1,6,54,9,0,0,1220,209600,1164,6,1,13,11,19,3,1,0,540,3,5,1,0,0,60,45000,249,0,0,0,0,1,0,1,0,62,3,0
12,0,0,0,0,17820,30,0,0,0,0,13,0,7,0,148,1068741,8434480,4022810,1,2,70,22,0,0,730,289580,396,5,0,15,13,56,0,22,23,909,7,41,7,0,0,420,225000,589,0,0,13,6,19,0,5,6,389,0,0
10,0,0,0,0,2160,30,0,0,0,0,1,0,1,0,83,361105,0,842275,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,48540,278,0,1,0,0,1,1,2,4,188,3,0
8,1,0,0,0,10920,57,0,0,0,0,2,0,2,0,83,461729,8424030,7213045,0,2,90,8,0,0,544,222740,658,0,0,14,10,13,0,3,9,733,7,48,4,0,0,699,253740,641,0,0,13,3,10,0,4,18,496,1,0
