country,level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3,pvp-unlock,hunt-unlock,exp-unlock,label
GB,36,0,0,0,0,17760,4,0,0,0,0,1,0,1,1,239,1770540,2995012,1728186,0,0,35,3,0,0,0,41940,180,3,0,0,0,1,0,2,0,263,0,14,1,0,0,284,28920,120,1,0,0,0,0,0,1,0,101,0,1,1,1,1
PH,23,2,0,0,250,24000,35,0,0,0,0,1,0,2,0,193,1399972,5678537,2514914,0,2,92,5,0,0,1019,269800,848,0,0,3,2,5,0,4,42,956,9,5,2,1,1,650,282000,667,0,0,2,1,2,0,1,78,555,1,1,1,1,1
IN,69,7,20,20,0,146300,332,5,0,25,15,0,0,3,10,825,8644544,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
RU,83,4,0,0,0,157520,331,0,0,11,9,5,0,1,18,705,5789444,17508439,27366767,0,6,108,4,40,40,1050,587880,1698,2,0,34,15,12,0,3,28,1234,6,92,2,2,2,1360,594000,1554,0,0,92,55,12,0,5,12,909,4,1,1,1,1
RU,128,0,0,0,400,233660,693,0,0,5,4,5,0,1,25,930,5612303,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RU,73,1,1,1,0,123120,227,1,0,11,6,10,0,1,17,629,6915342,41904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IN,69,1,0,0,0,69660,166,0,0,0,0,0,0,3,10,617,4818590,2090671,0,0,0,17,0,0,0,0,63840,181,0,0,3,1,0,0,2,11,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CL,25,26,0,0,400,44420,80,1,0,0,0,4,0,1,0,322,2732344,806346,2978013,0,4,1,10,0,0,0,12780,32,0,0,0,0,1,0,2,6,105,1,26,36,3,3,120,127320,128,0,0,0,0,3,0,3,5,433,6,1,1,0,1
BG,101,7,0,0,299,166920,434,0,0,3,2,4,0,3,27,821,5400174,1569933,0,0,0,33,6,0,0,547,78140,444,0,0,0,0,8,0,5,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IR,80,0,0,0,684,139900,392,0,0,5,4,0,0,1,40,752,3750032,20689,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
LA,146,0,0,0,596,278600,675,0,0,6,6,4,0,1,11,1025,8280506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
LT,23,0,0,0,400,36660,102,0,0,0,0,2,0,1,15,265,3938992,5500761,28465,0,2,82,27,0,0,740,360860,903,0,0,1,1,6,0,4,30,940,9,0,0,0,0,0,0,96,0,0,0,0,1,0,1,0,4,0,1,1,1,1
LB,285,166,5,5,2260,1912400,2320,43,0,2,2,10,0,5,81,3311,21672691,15853498,6219904,0,7,264,83,21,21,3264,2064500,3147,81,0,0,0,10,0,6,80,2671,7,102,12,0,0,1500,780000,1843,0,0,0,0,7,0,5,61,1052,2,1,1,1,1
NZ,43,0,5,5,0,38660,94,0,0,0,0,6,0,1,1,325,1752427,6103497,2913350,0,4,62,4,3,3,934,145760,604,4,0,15,10,16,0,1,0,495,5,17,0,1,1,250,81180,282,0,1,8,6,4,0,1,10,244,3,1,1,1,1
UA,70,1,0,0,0,115160,400,0,0,0,0,10,0,6,40,706,2828666,7676620,4722444,0,6,113,3,7,7,2400,654240,1717,1,0,10,9,15,0,7,80,1373,7,59,4,21,21,1640,621000,1694,2,1,0,0,7,0,6,80,1177,6,1,1,1,1
NP,104,0,25,25,100,247820,540,0,0,13,3,0,0,8,40,1169,8592592,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MM,69,0,0,0,300,83720,288,0,0,7,5,0,0,1,9,526,3600007,5782834,0,0,5,2,0,0,0,0,50600,30,0,0,17,3,0,0,3,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MM,116,1,0,0,400,337400,907,0,0,8,5,6,0,3,80,1300,8203723,385757,0,0,2,15,0,0,0,0,60000,120,0,0,0,0,0,0,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
US,40,1,0,0,0,7700,182,0,0,0,0,4,0,4,5,315,2222449,4170716,1456997,0,6,32,0,0,0,0,42900,412,0,0,14,9,14,0,5,5,294,6,7,1,0,0,0,21060,278,0,0,3,1,3,0,3,10,148,5,1,1,1,1
AR,80,4,3,3,400,169160,508,2,0,5,4,4,0,2,40,827,4541104,1493825,3352255,0,7,22,1,5,5,800,108240,401,0,0,0,0,3,0,4,5,237,7,48,1,5,5,600,255000,986,0,0,0,0,3,0,5,26,615,6,1,1,1,1
KR,216,47,11,11,1500,1306160,1566,46,0,100,84,2,0,1,62,2442,30708149,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
PL,24,14,0,0,0,48600,168,14,0,0,0,11,0,1,40,491,2575969,5293993,0,0,0,86,56,0,0,650,363800,482,0,1,3,2,12,0,1,0,870,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IQ,61,0,0,0,0,53500,132,0,0,0,0,7,0,8,12,709,5578180,3305885,0,0,0,20,0,0,0,0,78220,357,0,0,0,0,2,0,3,15,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
VN,153,4,0,0,256,319900,889,0,0,7,2,3,0,1,40,1262,10880760,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UA,130,0,0,0,0,367400,723,0,0,12,10,0,0,5,25,1019,8969347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IN,136,6,1,1,716,373400,896,0,0,5,2,10,0,5,49,1289,10130022,18573984,0,0,5,217,7,0,0,1798,1097000,2390,0,0,6,1,14,0,27,81,2352,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
EG,36,22,1,1,250,96500,270,0,0,0,0,4,0,1,36,613,3471298,9218255,1260605,0,6,97,7,0,0,0,217200,546,0,0,33,21,3,0,2,0,654,0,28,0,0,0,1330,135000,400,0,0,0,0,2,0,3,2,220,1,1,1,1,1
KG,145,1,2,2,810,357400,863,0,0,21,13,0,0,2,40,1292,11085698,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
PH,38,26,0,0,0,36660,4,0,0,0,0,0,0,1,1,387,2315079,5965532,0,0,0,72,72,0,0,0,360740,505,5,0,3,2,1,0,1,0,869,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
PY,80,10,0,0,370,73460,454,6,0,3,2,9,0,4,5,653,4981754,324287,0,0,8,4,0,0,0,0,0,92,0,0,0,0,1,0,1,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MM,113,2,0,0,1320,487400,1095,2,0,69,46,0,0,10,58,1284,20002094,5249717,2892651,0,6,36,2,0,0,660,405000,866,0,1,4,3,7,0,5,69,761,5,24,1,0,0,510,267000,943,0,0,0,0,2,0,1,80,623,5,1,1,1,1
ID,133,0,0,0,313,223200,480,0,0,0,0,0,0,1,0,954,6457619,146288,0,0,0,0,0,0,0,0,13320,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
VN,123,1,0,0,320,277400,713,1,0,8,7,5,0,5,10,873,7348472,214943,930241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,400,60000,150,0,0,1,1,1,0,1,8,109,0,1,1,1,1
ID,108,0,0,0,805,375000,954,0,0,3,2,5,0,4,81,1207,6447694,1757266,0,0,4,15,0,0,0,300,180000,235,0,0,0,0,0,0,3,34,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
ID,70,0,0,0,340,124060,373,0,0,9,5,0,0,1,40,752,5451443,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
VN,43,0,6,6,100,46020,138,0,0,0,0,2,0,3,8,380,2032886,2625492,1446204,0,5,26,2,11,11,797,151780,380,0,0,5,4,8,0,2,9,378,7,16,1,4,4,0,57720,288,0,0,3,2,5,0,4,0,165,4,1,1,1,1
MX,28,0,0,0,0,28400,74,0,1,0,0,12,0,22,1,257,1409347,2783587,3179800,16,3,40,0,5,5,1200,179820,764,0,0,5,4,12,0,19,2,430,6,66,0,22,22,1030,248280,1022,0,0,2,0,11,0,31,10,751,5,1,1,1,1
MM,145,69,0,0,405,406800,988,14,0,32,10,5,0,8,40,1606,15423075,1757694,2026053,0,6,11,2,0,0,460,210000,205,1,0,2,0,1,0,3,0,161,3,24,5,0,0,420,135000,359,0,0,0,0,3,0,2,0,229,4,1,1,1,1
TN,72,3,0,0,0,99800,199,0,0,5,3,17,0,1,17,691,6413360,5209587,0,0,0,38,3,0,0,298,123420,348,0,0,7,3,4,0,0,10,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
KR,40,0,7,7,500,38660,165,0,0,0,0,0,0,1,14,425,3425361,1391236,1252657,0,4,3,0,14,14,120,40860,119,0,0,0,0,0,0,1,6,215,4,6,0,3,3,180,89640,130,0,0,0,0,1,0,1,15,194,2,1,1,0,1
VN,128,0,25,25,1336,485300,1053,0,0,26,19,6,0,10,59,1523,14001891,3428904,4395175,0,6,14,0,7,7,180,90700,297,0,0,10,4,4,0,7,0,212,3,98,0,19,19,812,378200,1704,0,0,1,1,4,0,5,7,838,6,1,1,1,1
CO,61,8,1,1,500,77900,182,0,0,0,0,2,0,2,5,480,2647058,237119,1366652,0,6,1,0,0,0,0,6600,72,0,0,0,0,1,0,1,0,12,0,11,0,0,0,250,46460,287,0,0,5,4,1,0,1,0,101,3,1,1,1,1
RU,108,7,4,4,382,282400,746,7,0,11,9,1,0,10,55,1173,9091690,385028,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
PL,54,3,0,0,250,80120,292,3,0,0,0,6,0,3,9,449,2857496,4976256,5345214,0,9,77,6,1,1,500,197880,883,2,0,4,4,13,0,2,0,545,7,29,0,3,3,1120,222000,449,0,1,5,5,10,0,2,3,326,2,1,1,1,1
MX,101,0,0,0,0,115160,351,0,0,0,0,8,0,3,0,663,6086024,6850447,0,0,0,50,0,0,0,0,177240,597,0,0,0,0,3,0,1,0,373,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
,67,9,2,2,0,125220,398,0,0,0,0,1,0,1,40,730,4671955,6764355,9512102,0,6,24,25,0,0,400,121800,365,0,0,11,8,0,0,3,21,482,3,32,21,4,4,310,204480,812,2,1,22,15,5,0,3,42,649,5,1,1,1,1
JP,24,41,0,0,0,105620,238,13,0,0,0,4,0,1,31,637,5427814,0,11957143,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,94,6,6,540,171780,725,76,1,8,6,5,1,6,40,1279,7,1,1,1,1
AL,8,4,0,0,0,2160,0,0,0,0,0,1,0,2,0,77,448052,6336731,124281,0,0,52,33,11,11,460,245940,551,0,0,0,0,8,0,12,48,980,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,1,1,0,1
BD,143,1,0,0,264,262400,522,0,0,5,3,0,0,1,10,968,7454506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
TN,27,19,0,0,0,26400,0,0,0,0,0,0,0,1,0,362,3488580,3769758,2200096,0,0,59,20,0,0,419,111600,285,0,0,0,0,1,0,1,0,489,2,38,0,2,2,380,98160,217,0,0,0,0,9,0,1,0,248,0,1,1,1,1
KZ,30,0,0,0,0,39260,138,0,0,0,0,14,0,1,9,267,2057625,5925077,0,0,5,41,4,4,4,850,131800,379,1,0,9,7,28,0,2,25,507,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IR,32,0,0,0,0,21900,34,0,0,0,0,0,0,2,6,270,1832751,6660557,0,0,0,76,0,8,8,426,201500,469,0,0,0,0,0,0,6,17,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MM,43,32,0,0,0,88200,138,5,0,0,0,0,0,2,8,509,3050161,1726204,670045,0,6,20,20,0,0,300,81360,90,0,0,0,0,0,0,1,0,245,4,6,6,0,0,60,37440,145,1,0,0,0,0,0,1,0,90,2,1,1,0,1
MD,38,0,0,0,74,80120,221,0,0,0,0,12,0,2,0,240,1278177,8495029,0,0,4,64,3,0,0,357,243080,822,0,0,16,7,20,0,3,23,621,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
GR,148,2,2,2,1070,443700,1111,2,0,25,12,12,0,3,48,1427,9930644,7378409,5013119,0,5,83,6,30,30,1270,840000,1939,6,1,1,1,15,0,12,63,1335,9,34,8,9,9,1680,362000,764,8,2,13,11,4,0,3,10,528,0,1,1,1,1
GR,170,11,21,21,1370,530700,1003,0,1,10,9,14,0,3,16,1534,9455663,10431003,10450312,0,7,156,10,25,25,2210,866000,2239,0,2,4,3,9,0,6,9,1311,6,305,13,5,5,2806,1561500,3156,0,0,0,0,10,0,5,39,2226,7,1,1,1,1
BO,60,5,30,30,900,171760,707,0,0,0,0,22,0,3,16,1012,5285620,3664969,0,0,12,12,1,2,2,0,9960,212,0,0,12,10,1,0,1,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
ES,84,9,0,0,650,169160,425,0,0,10,6,28,0,3,40,856,6030712,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
TR,69,0,1,1,0,64220,195,0,0,0,0,6,0,1,0,454,3765480,8408766,5015467,0,4,98,8,5,5,1103,398880,1109,0,0,4,3,16,0,3,28,935,7,35,1,0,0,1000,315000,940,0,0,1,0,15,0,2,50,651,4,1,1,1,1
RU,121,5,1,1,1292,293700,996,5,0,8,8,5,0,11,55,1211,7059858,2335364,608510,0,11,13,0,10,10,670,222500,693,0,1,0,0,3,0,3,24,366,6,6,0,0,0,200,45000,393,0,0,0,0,2,0,2,12,138,2,1,1,1,1
RU,100,3,11,11,1071,300500,680,2,0,27,16,21,0,5,10,994,10615734,5792154,0,0,11,15,0,2,2,220,78300,321,0,0,18,6,5,0,4,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
BR,155,0,0,0,943,507600,1138,0,0,14,10,0,0,7,69,1514,12358615,1113110,439410,0,8,2,0,0,0,300,120000,210,0,0,0,0,0,0,2,28,232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,0,1,1,1,1
BR,81,2,1,1,120,79820,153,1,0,0,0,11,0,3,8,600,3566639,4193650,846522,0,0,53,4,22,22,1250,287880,818,3,0,3,1,15,0,2,16,701,7,9,3,4,4,0,45000,195,3,0,0,0,9,0,2,0,129,1,1,1,1,1
JP,400,459,0,0,400,3155500,2654,370,1,71,34,0,1,5,63,5750,33620952,10247719,0,0,6,20,32,1,1,0,602000,320,32,0,50,25,0,0,2,12,493,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RU,46,5,4,4,620,89700,262,5,0,0,0,4,0,6,33,598,3715657,3066639,2939994,0,6,39,4,21,21,560,182800,547,4,0,2,2,7,0,7,4,505,6,25,0,5,5,764,147300,743,0,1,2,1,4,0,2,7,279,3,1,1,1,1
CZ,70,0,1,1,60,123120,365,0,0,7,5,1,0,3,23,644,3761065,2272921,4617945,0,4,5,0,0,0,300,44040,85,0,0,8,7,0,0,2,0,93,4,38,0,5,5,420,258240,335,0,0,18,7,0,0,8,9,391,1,1,1,1,1
MX,60,66,0,0,0,103620,283,7,0,0,0,3,0,2,20,861,4806609,7936597,1992135,0,6,15,15,0,0,0,261780,260,10,0,27,20,2,0,3,0,279,0,18,18,0,0,0,105000,301,2,0,3,3,2,0,1,0,225,2,1,1,1,1
MX,38,2,0,0,0,55200,160,0,0,0,0,1,0,1,37,593,3004826,3144808,0,0,0,53,0,0,0,0,89100,250,0,0,8,2,0,0,4,3,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IT,32,13,1,1,0,79520,212,1,0,0,0,5,0,2,19,451,2518678,5376874,7500586,0,8,38,25,22,22,420,257880,438,0,0,11,9,3,0,1,15,682,8,38,3,31,31,1090,249000,961,0,0,24,7,3,0,2,0,537,5,1,1,1,1
TR,56,0,2,2,550,75860,285,0,0,0,0,4,0,1,40,649,2944763,2153669,1053915,0,5,19,0,11,11,0,51840,319,0,0,4,3,3,0,2,2,238,5,17,0,6,6,250,84720,446,0,0,0,0,2,0,1,0,155,7,1,1,1,1
TR,75,1,2,2,700,148200,413,1,0,5,3,9,0,1,40,832,4917539,4157314,1284747,0,5,6,0,11,11,0,131100,263,0,0,10,10,7,0,2,1,203,6,3,0,8,8,0,15000,166,0,0,7,1,3,0,2,0,107,0,1,1,1,1
TR,105,1,0,0,600,233660,694,1,0,4,2,42,0,3,30,943,8532576,884056,6041510,0,0,18,0,0,0,120,43740,216,0,0,0,0,4,0,2,0,119,0,6,0,6,6,60,60000,128,0,0,6,5,1,0,2,0,144,0,1,1,1,1
BR,130,0,0,0,720,296700,946,0,0,1,1,27,0,3,30,1140,9325333,8629331,0,0,5,1,0,3,3,0,60000,168,0,0,31,7,5,0,2,8,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
ES,68,17,0,0,500,115160,344,8,0,0,0,7,0,4,18,670,3764279,766028,2541894,0,5,5,8,0,0,60,42360,152,2,0,0,0,1,0,2,10,157,3,17,13,0,0,0,134880,248,5,0,6,3,1,0,5,14,297,0,1,1,1,1
GR,61,4,0,0,620,92100,228,2,0,0,0,0,0,5,21,603,3149620,4049789,3625946,0,6,46,6,5,5,426,179500,555,5,0,9,8,0,0,2,29,542,1,36,7,6,6,680,252500,578,6,1,5,3,1,0,3,2,391,7,1,1,1,1
TW,32,75,2,2,0,169160,278,11,0,0,0,3,0,1,40,939,9200153,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
NL,49,32,1,1,450,144400,174,12,0,0,0,7,0,1,18,676,3647062,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
PH,148,29,6,6,1000,403520,889,0,0,4,3,15,0,4,7,1220,9211038,2474240,1578297,0,7,25,0,0,0,750,162000,648,0,0,0,0,5,0,2,10,262,6,13,1,5,5,500,114000,581,0,0,0,0,3,0,2,10,221,6,1,1,1,1
PT,60,0,0,0,570,98100,190,0,1,0,0,9,0,1,20,558,5758158,4722056,6163025,0,5,36,0,0,0,600,143960,634,0,1,5,3,13,0,1,13,387,7,34,0,0,0,670,223740,659,0,0,8,5,14,0,2,22,451,3,1,1,1,1
NL,74,15,2,2,600,162620,279,17,0,7,5,19,0,1,5,662,4004036,2723261,3553950,0,6,17,3,5,5,520,183780,518,3,0,4,1,8,0,1,30,379,7,75,4,1,1,1020,372600,997,4,0,0,0,6,0,3,8,605,6,1,1,1,1
ID,204,1,10,10,200,770660,1331,0,0,51,34,3,0,4,30,1691,18828971,16113395,11138761,0,7,199,0,20,20,3840,1203500,2973,0,2,43,30,4,0,8,80,2049,7,43,1,6,6,1680,488000,1479,0,0,31,25,2,0,5,80,976,7,1,1,1,1
VN,18,0,0,0,0,5700,0,0,0,0,0,2,0,2,0,131,1167903,3139273,857243,0,0,29,0,2,2,0,38720,59,0,0,0,0,4,0,3,12,295,0,3,0,0,0,60,12780,84,0,0,0,0,1,0,2,4,55,0,1,1,0,1
VN,125,3,19,19,1103,314300,736,2,1,9,7,2,0,1,14,1123,9704436,489822,1390532,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31,0,5,2,19,19,0,49400,300,0,0,0,0,0,0,2,0,168,0,1,1,1,1
AU,136,1,0,0,1120,337400,740,0,0,2,2,13,0,3,28,1081,5133469,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
JP,6,9,0,0,0,8100,10,9,0,0,0,1,0,1,0,112,671320,347064,0,0,1,4,4,0,0,0,2820,0,4,0,0,0,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KW,34,0,0,0,250,57700,224,0,0,0,0,0,0,1,21,390,1821138,3766980,0,0,5,39,1,0,0,737,180260,440,0,0,4,4,6,0,6,32,514,5,1,0,0,0,0,0,72,0,0,4,3,1,0,1,0,21,0,1,1,1,1
RU,29,3,0,0,0,44820,184,0,0,0,0,6,0,2,13,327,1670485,691993,0,0,6,16,2,0,0,0,43380,126,1,0,0,0,2,0,1,5,156,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
PL,40,2,0,0,0,57200,206,0,0,0,0,4,0,1,10,353,2606008,0,6540114,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,250,39300,110,5,0,0,0,1,0,1,0,178,3,1,1,0,1
AU,27,25,0,0,0,105620,208,25,0,0,0,4,0,1,40,599,3123251,25368396,193363,1,3,154,50,4,4,1159,733180,1042,50,0,17,10,13,0,5,7,1455,6,6,0,0,0,0,0,120,0,0,0,0,0,0,1,0,43,0,1,1,1,1
BG,157,0,0,0,0,427400,907,0,0,2,2,0,0,2,51,1305,11024210,511938,106550,0,0,1,1,0,0,0,15000,15,0,0,0,0,0,0,1,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,1,1,1
IN,32,0,0,0,0,21900,50,0,0,0,0,3,0,2,0,237,1429751,4945685,723869,0,3,74,1,0,0,0,133620,360,0,0,5,3,0,0,5,0,538,0,11,0,1,1,0,13640,0,0,0,0,0,0,0,2,0,105,0,1,1,1,1
LV,5,5,0,0,0,2160,0,0,0,0,0,0,0,1,0,61,303381,302478,10592539,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,67,53,1,1,0,191540,391,28,0,20,10,1,0,9,40,1048,1,1,1,1,1
TR,34,0,5,5,620,80120,248,0,0,0,0,4,0,8,37,560,3355945,8215876,2211132,0,5,79,1,20,20,1140,399480,1122,0,0,9,7,8,0,19,55,1202,7,8,0,9,9,420,120000,506,0,0,1,1,1,0,5,11,264,1,1,1,1,1
BR,72,21,2,2,0,87800,144,0,0,14,9,2,0,3,4,666,7638821,3968203,279782,0,0,42,19,0,0,184,189600,324,0,0,0,0,1,0,2,0,366,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0,1,1,1,1
PL,10,0,0,0,0,2160,0,0,0,0,0,0,0,2,0,84,530345,1217570,1733769,0,0,18,0,0,0,0,18260,92,0,0,0,0,0,0,2,10,194,3,34,4,0,0,660,71680,182,0,0,0,0,0,0,6,9,349,0,1,1,0,1
VE,18,0,0,0,0,8100,44,0,0,0,0,1,0,2,14,202,1246731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34320,48,0,0,0,0,3,0,1,0,7,3,0,1,0,1
ID,42,0,5,5,0,38760,110,0,0,0,0,1,0,1,0,328,1969082,5420556,0,0,5,30,0,5,5,120,25560,230,0,0,4,3,0,0,4,0,298,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
BR,11,0,0,0,0,3720,0,0,0,0,0,0,0,1,0,86,6860012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BR,14,0,0,0,0,31320,98,0,0,0,0,0,0,1,23,242,966510,5095511,20019784,0,2,56,0,1,1,438,78200,344,0,0,4,3,3,0,2,17,479,4,16,3,0,0,1120,441780,906,2,1,63,21,3,0,7,80,773,7,1,1,1,1
RU,14,0,0,0,0,3720,0,0,0,0,0,4,0,1,0,93,414240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MX,22,0,0,0,0,8100,0,0,0,0,0,0,0,1,0,173,1221695,11351169,7569999,0,0,56,0,0,0,132,103320,263,0,0,29,7,5,0,5,8,557,5,9,0,0,0,0,40680,195,0,0,31,0,0,0,5,0,125,3,1,1,1,1
RO,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,57165,0,9803335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,15,15,954,263960,698,0,1,13,10,9,0,8,57,1280,6,1,1,1,1
AU,3,1,0,0,0,300,10,1,0,0,0,1,0,1,0,37,320947,0,11941001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,107,3,3,400,231360,479,73,0,7,5,3,0,5,40,1431,7,1,1,1,1
US,2,2,0,0,0,2160,0,0,0,0,0,0,0,1,0,32,108938,5854679,0,0,0,98,59,0,0,400,275240,443,33,0,7,4,2,0,2,20,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
