,level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3,pvp-unlock,hunt-unlock,exp-unlock,label
105,61,3,0,0,0,68520,32,1,0,0,0,0,0,2,9,545,6087559,0,7201906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,0,92,109940,390,0,0,24,7,12,0,1,0,342,0,1,1,1,1
106,20,1,0,0,0,14160,18,0,0,0,0,0,0,3,0,223,1669159,4912154,6715046,0,0,45,0,0,0,360,217500,474,0,0,4,2,0,0,4,61,770,0,93,0,0,0,1020,584140,1100,0,0,4,0,0,0,3,82,1240,0,1,1,1,1
107,17,0,0,0,0,3720,4,0,0,0,0,2,0,3,3,137,662166,2664444,2575526,0,0,54,0,2,2,0,53480,191,0,0,0,0,10,0,5,0,385,0,17,0,0,0,0,30600,288,0,0,7,4,4,0,3,1,144,0,1,1,1,1
108,45,1,0,0,0,19820,64,0,0,0,0,4,0,5,16,386,4201060,3296925,443856,0,0,39,0,1,1,120,115680,528,0,0,0,0,3,0,4,14,342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,1,1,1,1
109,11,0,0,0,0,2160,0,0,0,0,0,0,0,3,0,84,439956,5314805,2335,0,0,39,0,0,0,95,55040,168,0,0,0,0,0,0,4,40,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,1
110,12,11,0,0,400,26400,15,6,0,0,0,7,0,4,0,194,1901345,6375099,2556490,0,1,59,83,0,0,0,219420,304,69,0,0,0,4,0,2,21,983,0,23,24,0,0,0,134580,204,21,0,0,0,1,0,1,0,291,0,1,1,1,1
111,65,9,1,1,500,88200,427,0,0,0,0,3,0,3,21,657,4529763,1306642,858639,0,9,5,1,0,0,0,17820,249,0,0,4,4,2,0,2,0,70,4,0,0,0,0,0,0,72,0,0,3,3,1,0,1,0,19,0,1,1,1,1
112,644,16,23,23,5758,3156900,5441,9,2,4,2,24,0,5,60,5074,28308307,1661938,0,0,12,28,0,0,0,306,134500,276,0,0,0,0,1,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
113,76,1,12,12,302,137800,313,0,0,17,11,2,0,2,8,726,7506458,551055,0,0,6,14,1,0,0,0,29020,120,0,0,0,0,0,0,1,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
114,123,0,19,19,800,337400,823,0,0,67,47,0,0,5,40,1302,23775245,0,0,0,7,0,0,0,0,0,15000,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
115,81,5,2,2,450,139800,411,1,0,3,3,9,0,8,40,919,5632197,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
116,120,6,14,14,790,307500,723,1,0,19,9,10,0,2,26,1165,9289493,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
117,123,69,0,0,0,472400,655,2,0,6,4,2,0,7,0,1179,8604345,2626717,2055489,0,8,15,35,0,0,0,329000,210,3,0,1,0,0,0,2,21,430,3,13,24,0,0,0,360000,455,19,0,0,0,0,0,1,40,456,1,1,1,1,1
118,145,6,20,20,727,281500,804,0,0,0,0,19,0,5,40,1454,13296819,4998781,3886404,0,0,32,38,10,10,400,404600,509,0,0,2,1,4,0,1,0,612,0,37,34,15,15,300,314900,504,0,0,0,0,2,0,2,0,579,0,1,1,1,1
119,481,7,35,35,4010,1944020,4140,1,0,59,18,7,0,17,120,4192,28359262,5162525,2293079,0,14,118,0,14,14,1600,728000,1825,0,0,1,1,2,0,4,80,1358,7,7,0,0,0,0,0,180,0,0,13,6,0,0,2,0,92,0,1,1,1,1
120,223,20,46,46,2730,1281600,2483,2,0,40,31,2,0,5,113,2640,23682055,10243867,5577386,0,14,87,9,24,24,410,535800,910,8,0,13,9,0,0,2,15,870,5,52,2,20,20,48,479500,750,0,0,10,5,1,0,2,14,609,7,1,1,1,1
121,109,5,17,17,755,373900,822,0,0,26,21,2,0,2,50,1222,11798718,869412,0,0,7,2,0,3,3,0,0,0,0,0,3,2,0,0,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
122,235,54,40,40,0,1297400,2351,23,0,104,65,19,0,6,40,2622,30615560,9076003,0,0,12,48,32,20,20,3450,1082000,2072,14,0,1,1,5,0,4,113,1327,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
123,174,8,0,0,1859,810200,1907,6,0,30,18,27,0,10,80,1963,21246285,6189622,0,0,4,35,5,0,0,851,245000,804,5,0,5,2,18,0,3,30,534,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
124,149,3,0,0,965,296100,795,0,2,15,7,6,0,5,24,1147,9296568,3566262,942606,0,4,10,0,5,5,300,150000,150,0,0,4,0,0,0,3,20,357,1,9,0,0,0,60,45000,200,0,0,0,0,0,0,3,4,112,2,1,1,1,1
125,75,0,22,22,20,157620,570,0,0,6,3,15,0,7,24,839,5828006,2025957,1459091,0,6,22,0,0,0,580,62400,205,0,0,5,0,3,0,2,0,159,0,13,0,0,0,420,72480,252,0,0,3,1,2,0,2,0,129,2,1,1,1,1
126,52,2,4,4,0,30300,39,2,0,0,0,4,0,4,3,373,2473222,1316144,4048913,0,0,15,3,3,3,0,43260,180,3,0,0,0,1,0,1,0,143,0,24,2,0,0,198,95860,300,2,0,12,5,1,0,3,13,271,0,1,1,1,1
127,110,4,28,28,420,247820,732,0,0,14,7,16,0,7,11,1017,13031864,6280517,0,0,8,30,3,30,30,1350,194580,962,0,0,6,3,7,0,3,0,502,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
128,71,0,0,0,0,57200,120,0,0,0,0,0,0,1,0,444,3986658,1756362,0,0,0,19,0,0,0,300,100320,253,0,0,3,2,5,0,1,20,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
129,80,4,0,0,746,137300,432,4,0,9,7,19,0,7,5,656,6496068,2479347,0,0,6,34,1,0,0,510,96920,470,1,0,4,1,7,0,6,1,264,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
130,98,0,5,5,0,247820,443,0,0,58,15,1,0,2,41,1015,22833745,2565436,1174471,0,1,0,0,0,0,0,59580,120,0,0,11,1,0,0,1,0,25,0,4,0,5,5,0,0,0,0,0,3,0,0,0,2,0,63,0,1,1,1,1
131,65,0,0,0,750,50900,539,0,0,26,15,11,0,4,38,826,12144991,6065253,23355265,0,10,22,0,0,0,0,4500,417,0,0,10,5,3,0,5,8,223,3,131,1,0,0,1250,720000,1835,0,0,11,7,4,0,7,59,1239,9,1,1,1,1
132,119,0,35,35,680,352400,1415,0,0,19,14,10,0,10,40,1373,13567852,6831948,7463031,4,12,31,0,14,14,1780,660000,1964,0,0,1,0,3,2,7,120,1210,8,68,0,10,10,1440,465000,1632,0,2,4,0,4,0,7,50,987,5,1,1,1,1
133,72,0,1,1,400,169160,408,0,0,51,19,1,0,8,40,847,13929981,4031333,2051141,0,5,10,0,0,0,0,78660,70,0,0,15,0,0,0,4,0,115,4,11,0,1,1,0,27000,120,0,0,6,1,0,0,2,0,106,0,1,1,1,1
134,70,3,0,0,650,91900,514,0,1,9,7,1,1,1,10,562,8966703,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
135,171,49,0,0,247,627500,973,8,0,22,10,0,0,6,40,1621,12268478,6875435,10587764,0,4,86,28,1,1,1700,497000,685,0,0,10,3,0,0,6,1,792,5,105,46,10,10,1120,899000,1203,3,2,27,7,4,0,7,6,1080,6,1,1,1,1
136,92,1,0,0,1410,346300,1017,0,0,2,1,1,0,9,70,1110,4892861,1600458,0,0,10,41,0,0,0,163,156900,290,0,0,2,1,0,0,1,8,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
137,216,22,42,42,2530,867300,2277,0,0,23,13,29,0,7,71,2531,19760780,9952004,0,0,13,39,3,7,7,580,414000,664,0,0,31,19,5,0,2,2,485,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
138,190,7,30,30,2153,816300,1979,0,0,26,16,0,0,7,105,2280,18568030,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
139,99,0,5,5,1078,247960,723,0,0,0,0,12,0,5,30,1060,5659351,6966258,1097771,0,12,33,0,7,7,550,198740,679,0,0,20,16,16,0,3,10,412,3,0,0,0,0,0,0,216,0,0,7,5,2,0,1,0,22,0,1,1,1,1
140,80,46,0,0,1050,331400,968,6,1,16,8,3,1,9,75,1384,8630555,0,1814023,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,540,207000,488,13,0,0,0,2,0,3,13,326,6,1,1,1,1
141,71,2,0,0,0,100100,231,0,0,18,7,0,0,7,4,637,5805885,9574084,247513,0,3,9,1,0,0,400,110100,20,0,0,31,15,0,0,3,1,161,0,1,0,0,0,0,0,0,0,0,2,1,0,0,3,0,26,0,1,1,1,1
142,116,8,14,14,1105,366000,821,0,0,20,11,48,0,5,40,1250,18962958,2995848,5836296,0,7,20,0,6,6,620,90000,564,0,0,1,0,18,0,2,0,236,3,14,3,0,0,420,105000,414,0,0,0,0,26,0,1,0,160,4,1,1,1,1
143,152,13,27,27,1427,411700,1073,0,1,9,6,0,0,3,14,1368,10401171,276026,0,0,6,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
144,70,0,0,0,0,87800,316,0,0,12,9,1,0,2,28,661,6811925,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
145,70,8,12,12,0,394400,1099,3,0,21,13,5,0,2,120,1359,10555663,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
146,92,0,2,2,0,219920,659,0,0,8,6,8,0,4,60,975,5955921,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
147,80,4,12,12,85,105620,292,0,0,0,0,10,0,2,22,762,5026520,1264045,2712866,0,0,8,0,10,10,0,100980,502,0,0,0,0,9,0,2,13,202,0,26,4,3,3,0,190800,300,0,0,0,0,0,0,2,26,365,0,1,1,1,1
148,49,1,0,0,0,50600,0,0,0,0,0,0,0,6,0,677,12785378,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
149,615,58,21,21,4685,2695900,4630,31,1,17,12,6,3,4,55,4456,24497368,6230463,69560,6,12,28,0,20,20,2025,320500,1797,0,0,14,8,4,0,6,24,550,5,0,0,0,0,0,0,554,0,0,0,0,1,0,2,0,21,0,1,1,1,1
150,25,1,0,0,0,8200,0,0,0,0,0,2,0,3,0,205,2668507,2814479,0,0,0,36,4,0,0,0,75620,168,0,0,0,0,2,0,1,40,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
151,143,8,0,0,800,246100,586,2,0,4,2,0,0,8,6,1062,6621688,718284,0,0,4,2,0,0,0,0,26220,120,0,0,0,0,0,0,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
152,26,50,0,0,500,132620,258,2,0,0,0,0,0,1,40,714,2639543,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
153,64,0,0,0,400,125120,408,0,0,0,0,13,0,4,40,703,3093331,1087290,0,0,0,7,0,0,0,0,37300,162,0,0,0,0,1,0,1,12,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
154,87,3,30,30,1310,487500,1370,0,0,34,16,4,0,9,90,1520,15196892,4896264,72569,0,12,53,1,30,30,1110,336000,901,0,0,4,0,6,0,9,36,862,4,2,0,0,0,0,0,80,0,0,0,0,1,0,1,0,16,0,1,1,1,1
155,133,1,2,2,402,487400,1225,0,0,42,19,0,0,15,80,1581,20331205,8009842,247274,0,8,77,0,12,12,1080,360000,882,0,0,20,5,2,0,7,0,605,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,0,1,1,1,1
156,69,56,0,0,500,295520,459,16,0,15,11,5,0,2,40,1088,10668762,66362,3894652,0,6,0,0,0,0,0,0,87,0,0,0,0,1,0,1,0,9,1,21,26,5,5,0,205980,371,8,0,0,0,3,0,2,5,406,6,1,1,1,1
157,70,0,2,2,0,193700,716,0,0,12,8,22,0,4,58,935,8099780,2302627,0,0,9,0,0,0,0,60,218700,482,0,0,0,0,1,0,4,64,412,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
158,68,6,0,0,0,59300,157,0,0,0,0,2,0,3,8,527,4579652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
159,72,1,0,0,57,90400,342,0,0,0,0,11,0,2,13,530,4888125,79201,1810152,0,0,0,0,0,0,0,8700,72,0,0,0,0,1,0,2,0,13,0,6,0,0,0,0,9120,83,0,0,10,4,3,0,1,0,68,0,1,1,1,1
160,80,68,0,0,0,211600,400,18,0,3,2,17,0,1,40,1122,7592309,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
161,64,7,0,0,400,79520,247,7,0,0,0,7,0,3,5,532,3155751,2612940,0,0,6,5,1,0,0,250,35640,75,1,0,4,4,0,0,5,0,97,3,0,0,0,0,0,9960,72,0,0,0,0,1,0,1,0,2,0,1,1,0,1
162,65,7,0,0,0,234160,448,2,0,29,17,0,0,6,40,810,14926089,2022694,1000855,0,0,13,0,12,12,250,88740,120,0,0,2,1,0,0,2,1,190,0,20,5,2,2,250,27000,155,1,0,0,0,0,0,1,0,188,1,1,1,1,1
163,302,6,25,25,2138,980000,2014,5,0,14,12,19,0,10,55,2488,21626769,18607219,0,0,7,158,34,16,16,3102,1576300,2944,32,2,13,8,19,0,7,80,2152,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
164,55,25,0,0,0,79520,148,2,0,0,0,10,0,4,0,521,3612280,8764109,10568383,0,9,88,46,20,20,250,452880,910,1,0,5,4,16,0,4,6,1024,6,48,25,12,12,1360,690000,1853,1,0,12,8,12,0,5,87,1251,8,1,1,1,1
165,36,3,0,0,100,46220,100,3,0,0,0,15,0,4,14,400,35640450,607847,0,0,3,5,3,0,0,0,6180,6,3,0,0,0,4,0,2,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
166,70,0,0,0,405,128720,472,0,0,15,10,13,0,4,80,1035,8588763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
167,81,1,1,1,710,163520,403,0,0,7,6,4,0,1,24,721,5631074,3610983,3289998,0,6,30,7,3,3,460,369380,709,0,0,3,2,5,0,3,30,499,6,46,4,17,17,760,324700,491,0,1,0,0,2,0,2,28,644,1,1,1,1,1
168,70,0,7,7,500,71660,605,0,0,3,3,4,0,5,38,754,5293862,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
169,76,0,0,0,0,96600,268,0,0,0,0,3,0,3,11,546,2844090,1724790,0,0,5,44,0,0,0,600,110100,391,0,0,0,0,1,0,1,0,283,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
170,63,0,0,0,0,49400,29,0,0,0,0,9,0,4,4,474,4766180,5640247,0,0,0,94,0,0,0,0,275400,791,0,0,0,0,8,0,3,1,678,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
171,92,3,7,7,700,219920,520,0,0,7,6,9,0,2,22,853,6819612,3404768,0,0,7,18,4,11,11,180,191480,526,0,0,3,0,4,0,1,30,449,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
172,180,53,20,20,1600,1309700,2492,13,0,34,20,11,0,12,99,2370,17664645,1464415,0,0,13,15,4,22,22,20,120000,784,4,0,0,0,1,0,1,0,263,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
173,170,7,7,7,900,589400,1659,1,0,9,6,9,0,7,80,1693,11040580,3677025,743424,0,14,23,4,11,11,2310,375000,1617,1,0,2,2,5,0,5,80,775,7,23,2,0,0,0,64900,446,1,0,0,0,2,0,2,1,164,2,1,1,1,1
174,417,84,48,48,4258,2263500,3889,19,2,4,4,19,0,8,60,3819,18054563,1814542,4409293,0,14,37,6,17,17,780,240000,856,2,0,0,0,3,0,3,0,378,5,117,11,15,15,1550,805000,1452,2,0,2,2,5,0,3,20,1016,9,1,1,1,1
175,83,57,6,6,730,292400,479,3,0,1,1,3,0,2,24,1092,7140622,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
176,127,9,2,2,750,247020,832,0,0,5,3,19,0,8,9,973,9952775,170473,0,0,6,3,0,0,0,0,13740,91,0,0,0,0,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
177,59,2,0,0,0,40960,0,0,0,0,0,19,0,2,0,502,3402963,2172202,0,0,0,23,5,0,0,97,38000,124,0,0,0,0,6,0,1,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
178,151,0,0,0,71,287100,682,0,0,13,8,14,0,5,0,1054,10123332,14812503,1779908,0,1,65,1,0,0,1500,510000,1168,1,0,21,7,5,0,4,80,968,0,22,0,0,0,0,120000,120,0,0,2,0,0,0,0,0,128,0,1,1,1,1
179,70,0,0,0,460,155600,511,0,0,11,5,27,0,5,55,898,6907116,1215824,3509949,0,3,10,0,0,0,60,60300,151,0,0,2,0,3,0,3,10,153,0,21,5,8,8,360,105800,311,4,0,7,4,7,0,1,12,375,0,1,1,1,1
180,100,1,0,0,0,277400,501,0,0,28,20,12,0,1,20,815,8735245,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
181,73,2,0,0,165,77960,269,0,0,2,2,7,0,45,9,817,8450526,248229,122682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,22,0,1,1,1,1
182,80,8,30,30,940,277400,653,0,0,4,3,9,0,4,40,1052,7026481,3463535,5046520,0,11,27,1,0,0,0,180000,569,0,0,0,0,1,0,1,29,346,3,94,5,20,20,2440,708000,2067,1,0,0,0,3,0,4,47,1055,7,1,1,1,1
183,146,0,10,10,1281,350400,987,0,0,8,3,12,0,8,26,1253,10248590,311604,1330002,0,4,0,0,0,0,60,0,120,0,0,0,0,1,0,1,0,22,0,10,0,0,0,240,75000,185,0,0,0,0,2,0,1,0,113,2,1,1,1,1
184,74,28,0,0,0,146300,410,1,0,25,18,1,0,5,40,936,20869784,11001931,2914619,0,6,13,2,0,0,0,206100,320,0,0,16,10,0,0,1,24,299,0,6,3,0,0,300,30000,100,0,0,7,5,0,0,3,0,118,5,1,1,1,1
185,100,13,15,15,341,255420,745,2,0,2,2,17,0,8,40,1163,9706890,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
186,67,8,5,5,600,125820,467,0,0,0,0,13,0,5,36,790,5159047,365873,34368,0,12,3,0,0,0,120,10380,66,0,0,2,2,1,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1,1,1,1
187,91,167,1,1,0,547400,830,26,0,8,5,0,0,5,80,2053,19755884,4428253,141614,0,9,12,28,1,1,200,420000,221,1,0,1,1,0,0,2,15,361,4,1,1,0,0,0,87000,0,1,0,0,0,0,0,1,0,29,0,1,1,1,1
188,80,57,0,0,0,292400,412,1,0,43,19,3,0,5,23,1046,15003555,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
189,69,15,0,0,0,105620,298,6,0,7,5,4,0,3,13,648,5987818,14280835,12869349,0,0,1,1,0,0,0,0,195,0,0,77,32,2,0,7,0,178,0,132,8,9,9,477,668780,1331,8,0,44,12,7,0,9,5,1087,7,1,1,1,1
190,165,12,0,0,433,389200,1043,11,1,9,8,56,0,2,23,1278,11711601,765161,0,0,0,6,2,0,0,0,34600,132,2,0,0,0,10,0,2,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
191,131,48,6,6,1445,689100,1274,2,0,35,11,8,0,5,51,1589,16291404,7748578,952185,0,8,1,0,0,0,420,0,236,0,0,26,5,2,0,3,0,99,0,18,0,0,0,60,0,348,0,0,2,0,2,0,2,0,108,0,1,1,1,1
192,42,45,0,0,400,169460,278,2,0,0,0,5,0,3,40,882,4423422,7234855,0,0,6,52,78,0,0,700,438240,884,9,0,1,0,5,0,3,40,1054,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
193,67,81,3,3,0,169160,321,2,0,0,0,28,0,4,11,1043,9089449,3064906,4906007,0,6,4,7,1,1,0,12060,155,0,0,8,4,5,0,3,0,112,1,25,60,0,0,0,420180,356,6,0,0,0,14,0,1,30,689,0,1,1,1,1
194,321,109,0,0,1290,1343200,1644,72,0,1,0,1,0,7,13,2701,17389232,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
195,25,13,0,0,0,17820,0,0,0,0,0,4,0,2,0,257,17655311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
196,26,0,0,0,0,10920,0,0,0,0,0,0,0,2,0,282,2201373,4902431,0,0,0,85,4,0,0,0,146600,364,1,0,3,1,1,0,2,1,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
197,41,3,0,0,576,80720,257,0,0,0,0,23,0,1,1,294,6878656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
198,51,1,9,9,700,156520,564,0,0,0,0,9,0,1,25,686,2995016,3619203,0,0,11,21,5,15,15,596,154700,342,0,0,12,9,7,0,1,0,347,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
199,19,0,0,0,0,42420,168,0,0,0,0,2,0,1,40,367,1298405,5756957,0,0,0,126,4,0,0,0,294980,905,4,0,3,2,3,0,2,40,1021,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
200,7,1,0,0,0,3720,0,0,0,0,0,0,0,1,0,66,257368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201,11,2,0,0,0,2160,0,0,0,0,0,0,0,1,0,128,777415,10319143,1533850,0,0,118,7,8,8,520,229540,547,0,0,3,1,1,0,3,10,1015,0,10,1,0,0,0,55800,45,0,0,2,1,0,0,1,10,151,0,1,1,1,1
202,44,0,0,0,0,44520,142,0,0,0,0,4,0,2,10,353,1444798,1449683,2694196,0,5,11,1,6,6,0,73240,383,0,0,0,0,4,0,1,40,383,7,16,0,0,0,0,78540,308,0,0,18,11,3,0,3,0,173,5,1,1,1,1
203,72,0,15,15,398,136800,410,0,0,2,2,10,0,5,10,722,4194660,3232835,2194155,0,6,30,0,21,21,10,126900,881,0,0,0,0,10,0,5,0,361,11,32,0,19,19,0,150000,355,0,0,0,0,3,0,1,0,329,2,1,1,1,1
204,40,53,0,0,400,115160,212,1,0,0,0,0,0,1,20,728,4217577,1567816,0,0,6,20,17,4,4,0,91440,136,0,0,0,0,1,0,1,1,269,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
205,87,89,3,3,820,299120,543,0,0,4,3,9,0,2,28,1296,7581832,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
206,75,0,1,1,0,219920,569,0,0,42,20,19,0,10,23,745,14031082,0,389405,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13740,72,0,0,2,0,1,0,1,0,20,0,1,1,1,1
207,38,33,0,0,400,105620,193,1,0,0,0,1,0,2,40,678,6187362,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
208,12,0,0,0,0,3720,0,0,0,0,0,0,0,4,0,100,686323,0,1906151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,4380,0,2,0,0,0,0,0,1,0,197,0,0,1,0,1
209,4,0,0,0,0,300,0,0,0,0,0,0,0,2,0,45,438641,1627754,3470519,0,0,28,0,0,0,0,10620,0,0,0,0,0,0,0,4,0,205,0,33,3,0,0,258,80280,319,0,0,0,0,10,0,5,16,423,4,1,1,0,1
210,3,0,0,0,0,2160,0,0,0,0,0,0,0,1,0,35,97160,7195852,3600064,0,0,68,6,0,0,600,111000,315,0,1,8,3,27,0,7,0,598,8,7,0,16,16,540,134660,485,0,0,7,2,11,0,2,12,298,6,1,1,1,1
