gaid,country,level_cnt,ads_cnt,pvp_cnt,pvp_won_cnt,gem_spend,coin_spend,gem_earn,ads_reward_cnt,org_hero_cnt,level_e_try_cnt,level_e_cnt,idle_cnt,purchase_times,login_cnt,level_h_cnt,log_num
45be81ae-5613-4ed3-87a5-0adc9ec37516,KR,111,7,2,2,495,229520,862,0,0,3,3,15,0,6,13,941
4672f506-f240-4354-a5de-fcf5250a8f30,IT,88,5,12,12,1120,274920,900,5,0,9,5,3,0,6,46,1048
d7a062e5-1917-4b23-b627-d97fb05809de,MA,70,0,0,0,264,105700,346,0,0,5,2,27,0,7,16,620
04f702f0-7a8d-4d0d-8ac9-8041076fb732,IE,70,0,21,21,780,198000,571,0,0,0,0,11,0,2,40,857
0bdcb4c7-f0bf-42ee-8a27-3764cac4a43c,UA,112,4,6,6,600,262400,816,1,0,12,8,6,0,2,40,1013
52ae8aee-e94c-4e05-845f-2d6dea57de8a,PT,70,3,3,3,0,87800,262,3,0,14,6,0,0,2,5,530
65f8ca4c-8759-4887-a398-303f246563dc,DE,80,1,5,5,0,115160,406,1,0,2,1,6,0,3,40,797
59d472ea-e44c-4496-bf2f-50df6fea17bc,BA,82,0,11,11,730,146300,413,0,0,10,9,0,0,3,40,858
4b2f2890-6d01-460e-bd06-ff9d4e588d96,ES,90,3,8,8,500,181820,645,0,0,3,2,8,0,6,40,921
aefcf8b1-a690-45a7-9118-a53cf8a3079f,ES,108,0,12,12,1080,307400,1089,0,0,7,6,14,0,6,25,973
458889d1-1ad4-45f3-bd61-c0f577adb5a1,MD,70,0,0,0,300,125120,356,0,0,19,10,5,0,3,5,532
47e7c8bc-b31f-4eff-aefe-331897213399,AZ,97,1,0,0,0,158120,533,0,0,5,4,14,0,3,30,861
6169ec59-3487-44af-83a0-05c3138f8227,MX,101,23,6,6,650,262400,527,11,0,5,3,9,0,4,38,1110
53961a7b-5bcd-43e0-aade-098575425480,RO,71,18,1,1,650,158020,418,0,0,5,4,1,0,1,40,808
e6b73cf2-35be-43eb-b36c-04981854cb22,AZ,73,7,0,0,0,148800,514,0,0,0,0,10,0,2,60,890
3ac98d2b-e39e-4772-8860-8d7abff4a307,UA,82,2,17,17,960,235500,595,0,0,5,2,10,0,1,18,838
4c554e92-b8e9-4368-822b-9b183f0e28bc,ES,63,40,22,22,0,206600,466,40,0,0,0,7,0,8,20,990
af28b702-5db5-4894-9eeb-17456edab211,RU,51,41,3,3,0,173360,345,41,0,0,0,2,0,5,22,806
b580a006-6636-477e-b297-617dac8eadae,RU,74,6,0,0,135,108520,388,2,0,4,2,1,0,2,40,757
8fddab33-f862-4fbe-af4b-e98ca807e7da,UA,72,10,0,0,0,125120,446,0,0,9,6,0,0,5,45,818
946ebd4b-c4b4-469c-8faa-90546cdce7f9,CZ,100,11,7,7,1177,264300,887,10,1,6,3,10,0,8,10,914
e699dbff-b74d-4e25-ad1d-4787f7cc063c,IN,82,2,0,0,0,87800,169,0,0,3,2,3,0,14,8,766
1be1913b-bf99-4079-b3e2-0013ece339a2,SE,32,31,5,5,400,71660,152,26,0,0,0,2,0,2,6,513
7e7ef2de-f824-4ad9-a9fc-2a8c2696412b,ID,71,10,0,0,0,0,0,9,0,2,1,0,0,6,20,758
115c775f-3244-4f8f-a0e6-ebd176894b6e,US,64,1,1,1,350,54900,156,0,0,0,0,3,0,12,6,490
fdf95af8-9fb4-44c2-b640-5bca283b19d7,GB,69,0,3,3,0,85800,294,0,0,7,5,2,0,1,40,685
0825ff5e-4024-47f7-9bdc-b3729f731681,KG,59,0,0,0,220,100000,268,0,0,0,0,1,0,3,42,681
7f1ba3b2-9a74-4092-a548-6de8b7c1d4f2,HN,100,16,0,0,400,193700,465,0,0,0,0,9,0,1,30,856
06ec6cba-5a2a-4b89-b391-90db53f19e54,DE,93,0,22,22,60,247820,784,0,0,10,7,9,0,6,25,964
ef6860d9-7ec9-4bca-92c7-8cd8a502e2c3,BE,84,8,12,12,304,140320,326,8,0,0,0,6,0,4,11,793
07ea316f-65b2-46a9-a2e3-8ba02a585a94,JO,152,2,0,0,165,319500,788,0,0,0,0,0,0,5,13,998
c5f99f51-81c0-4ce0-9c40-f8c8cca61d66,NP,89,4,1,1,800,337400,904,3,0,0,0,2,0,6,10,769
cfbb64f7-2c55-475c-b12e-8a568cd44160,IT,70,1,7,7,0,189500,868,1,0,5,4,18,0,8,49,1013
85f2d5d9-d60a-4d70-b92f-e500beac8be5,UA,100,0,0,0,300,115160,356,0,0,2,2,0,0,4,7,708
c3980348-cb20-484e-9412-7c437b673d55,PA,81,21,0,0,860,235860,575,5,0,1,1,14,0,5,40,970
2ddcb11c-9103-4f21-986e-d41b14f94d01,UA,62,23,7,7,620,181820,304,0,0,0,0,1,0,3,35,835
464dd04a-cb93-4521-9344-bea8778b67e7,CA,63,0,0,0,880,193700,551,0,1,0,0,3,0,7,85,1005
6f62d46a-b050-4faa-8900-667adce16d4a,IN,121,0,0,0,1620,324400,1236,0,0,0,0,4,0,6,7,1017
1bc0b2d6-de29-4f86-ac14-b68986d74e22,CA,17,32,0,0,450,85800,144,8,0,0,0,2,0,1,30,560
d79e61c1-4dc0-4f8e-8bd4-9f0ba955199f,BD,53,1,13,13,200,105620,409,0,0,0,0,6,0,4,29,689
1b1da3bb-baac-46fe-9998-24371cf01aea,US,72,9,0,0,893,136500,638,9,0,8,6,4,0,4,40,851
707ceb6d-5da3-4d90-9203-04321a0fac53,IR,68,0,22,22,310,262400,794,0,0,3,2,6,0,4,62,1076
dd8d1f55-9cd3-4c57-b512-03f2d2bac724,UA,85,0,1,1,0,96500,373,0,0,18,6,0,0,7,15,664
f1b08ef2-861b-4130-8626-05103aa5beb4,TW,85,3,2,2,0,169160,538,3,0,10,5,1,0,3,40,861
4f2145b7-2a5b-4ab5-ae92-7616ddc181bb,AR,69,17,0,0,0,157520,469,0,0,5,3,5,0,2,45,830
009d24bf-fa2e-444e-a1e1-b534e07ed5ff,VE,44,28,5,5,200,123120,249,0,1,0,0,5,0,5,40,768
3186f739-234f-4b8f-bc92-b4335cafec93,CH,80,11,9,9,0,136000,493,0,0,5,4,17,0,4,21,816
4a1d988f-f7cf-4540-9c1f-ab274db2cb82,RU,70,4,18,18,200,247820,761,0,0,4,3,2,0,5,80,1138
5a09cb7f-c0d7-4f4c-9ac4-e4398568752a,IR,70,1,8,8,460,137800,598,1,0,4,2,11,0,6,12,708
15dd886d-c1c2-41af-87b1-0c5d1c80a514,BR,76,18,7,7,600,193900,475,0,0,8,6,5,0,3,35,954
6d386da8-983e-4d5d-8de4-2a8ae8e55312,MK,69,0,0,0,0,87800,372,0,0,11,5,9,0,3,25,641
126871fb-cef6-4413-a43a-0b652f668d44,IT,40,11,12,12,0,115160,754,0,0,0,0,1,0,9,101,1105
f7f6041c-5eb4-4028-af44-e1f984137ed6,KW,70,4,5,5,1100,125420,863,3,0,13,9,8,0,4,50,875
75ea5743-0dba-429e-aef7-eedb4257a06f,EC,70,4,2,2,0,71660,315,0,0,8,6,3,0,1,40,703
f32087c5-bc11-4ac2-91f9-8f44a991bdef,FR,20,59,0,0,400,144400,278,59,0,0,0,0,0,1,40,761
77d98d23-1973-4d99-9669-d9151af2713c,MX,30,49,0,0,400,79520,126,0,0,0,0,1,0,2,30,674
a9a1b446-f2c8-41ce-b38b-7acf1460e85f,US,81,2,0,0,498,97100,366,0,0,12,7,3,0,4,10,641
246dd12e-bb73-4272-aa13-4465bcc3dcb0,MX,71,31,0,0,450,171300,338,15,0,0,0,3,0,7,0,649
557a20c2-e0ca-4b4d-bcf0-9538640c4029,MX,50,7,7,7,0,125120,430,6,0,0,0,2,0,1,50,757
0b4da1a9-9feb-49be-a199-f1ec93e59620,US,71,4,12,12,500,135500,367,0,0,9,7,7,0,2,12,712
3c165381-537f-49a8-a1f7-1990c254871b,BR,65,4,9,9,0,277400,1035,0,0,0,0,10,0,6,49,1079
a10fefce-2beb-43c2-989d-3002653b6b55,US,101,0,1,1,490,173300,772,0,1,4,3,7,1,4,16,827
a4042c57-ab3b-4b53-b147-8c9729d09863,RU,80,0,10,10,750,118220,467,0,0,5,3,7,0,5,40,874
c685f9f8-ec31-47f8-8af1-10ca1ad1abe1,ID,112,0,0,0,0,146300,394,0,0,0,0,12,0,3,0,755
4863e39f-406b-4933-a5a0-dd3ff5eb3d86,RO,107,0,3,3,250,233600,1074,0,0,1,1,31,0,12,27,966
3891e3f4-caa7-42b6-8c88-327128bab03b,VN,69,1,17,17,650,135500,432,0,0,10,5,5,0,8,6,719
00d065cd-ebb3-4731-a3d7-ef289502549e,AR,74,3,11,11,0,193700,692,0,0,5,3,5,0,5,49,947
6cfec071-edbe-4edd-b2ad-2ea87f8d89d0,PH,96,8,17,17,960,239060,672,0,1,3,2,6,0,2,19,939
38d06f76-8095-4663-b99c-558b770501cd,KR,86,4,0,0,740,200300,580,1,0,3,4,6,0,2,40,891
4158e94b-df34-4ecf-a2a1-7e351c610a08,EG,82,3,24,24,400,457400,1313,3,0,0,0,2,0,7,101,1383
34c762f3-e2d7-44fa-8269-4270ff9d9517,KR,100,14,1,1,1090,344120,703,14,0,4,2,7,0,5,56,1148
4d56240b-69bf-4531-b84b-f2add5156532,BR,82,11,6,6,810,233660,621,0,0,2,2,17,0,7,20,855
022851d9-511b-407a-8ad4-35a5a2f470fa,KR,91,11,0,0,1021,195220,806,6,0,5,6,8,0,3,9,830
03315380-893a-41b7-95d6-4d9f3ada7655,VN,86,8,1,1,898,151900,616,0,0,3,2,27,0,12,3,747
1e189b4a-afa6-48dd-bd9a-778fe5cf6c14,BO,84,26,0,0,400,322600,570,0,0,0,0,10,0,6,0,719
632e7992-37a3-4ffb-b3cb-dd1755c32e9d,CZ,63,3,6,6,550,311800,868,0,0,0,0,9,0,5,108,1168
fdde108a-7166-441c-bd86-d4adbea46f8f,TJ,70,2,0,0,400,115560,436,2,0,8,6,8,0,4,40,760
13cd8c8f-c41f-4e55-9317-15fcf64426e2,MK,140,13,0,0,1253,347000,1194,0,0,1,1,10,0,9,1,1007
cecfab07-86fd-49a2-90e8-c69b7fa526b7,AR,48,58,1,1,500,105620,220,0,0,0,0,3,0,2,23,804
d42dace8-25a9-47dc-b11f-90982fc9aac1,BY,30,56,7,7,400,146300,258,28,0,0,0,2,0,2,40,869
86067b1f-c779-4825-8915-f63f4c3a9dc7,IL,37,49,4,4,570,64720,260,0,0,0,0,4,0,4,46,871
528738da-48a2-4011-a0f3-fd8f51974609,LA,98,7,5,5,121,139300,370,0,0,0,0,12,0,3,8,766
39e37b19-b3a0-4161-a125-77f7a1fac889,AR,84,6,21,21,900,213820,528,6,0,12,6,1,0,5,41,1020
bf392006-0ca5-49ca-aa8f-da262ef99e74,ES,72,0,28,28,800,301820,1095,0,0,0,0,16,0,18,30,1042
9c1dc475-d1b8-4bd3-8c37-858a10588989,BY,97,17,0,0,0,221620,548,1,0,5,3,5,0,3,40,952
e65bb01e-2c4b-4c59-ae5e-5fb2b3a1b3e6,UA,95,19,0,0,1020,277400,905,18,0,4,3,8,0,7,30,991
a7654072-5861-45b3-9d65-75422bc6dd15,FR,80,3,3,3,0,200300,594,2,0,7,5,3,0,10,40,911
a8b5672d-f4a2-41c7-a757-3958b756cca6,ID,76,0,0,0,0,125120,358,0,0,6,4,1,0,6,40,743
4a2746aa-9c33-4168-9c85-4d5d9ca8e746,US,73,0,0,0,0,219920,694,0,0,0,0,0,0,2,124,1197
a944c8e6-a75b-4070-87c5-f5768fd8ec94,ES,107,12,0,0,268,181220,416,0,0,2,2,1,0,1,12,793
33023d9e-d6cc-4408-92c5-f0f753303d5f,TR,84,8,0,0,540,71660,152,0,0,0,0,1,0,5,20,822
4b23c92c-71f9-4320-b01c-dc4316e4f841,BR,70,0,1,1,750,105620,391,0,0,11,6,5,0,1,40,722
8f3484cc-ca70-4fab-a447-10605670a846,PL,104,2,22,22,814,262220,908,0,0,5,5,11,0,7,25,1008
6c50e8e6-8189-4e4b-a8fc-b6ce07e36c03,GR,106,5,1,1,894,194420,635,1,0,6,6,7,0,3,20,878
2a193f70-3bdd-4100-8f6a-9997ad804c67,FR,100,15,6,6,900,231660,625,15,0,6,4,11,0,4,40,1058
6c45df1d-1ec3-4ce4-8afc-2d731e197b51,EG,70,6,0,0,760,135500,449,0,0,8,6,4,0,2,40,762
dbe3da64-bfc1-4ec6-8742-2c5d1f32ebb1,BR,70,10,0,0,0,115160,378,0,0,13,7,0,0,4,62,865
c393525b-3d4d-4bd7-a256-924034e9b539,PL,76,52,0,0,0,171360,127,2,0,0,0,5,0,1,0,785
7830bc69-d30a-4380-b75b-fd264b908af6,PL,71,0,0,0,0,87800,297,0,0,6,3,6,0,6,18,634
da6cf47b-5ed4-487d-8252-502a29880eef,BR,90,10,0,0,0,146400,452,0,0,0,0,11,0,1,40,854
7a43001f-18b5-46b9-8dc7-5940c5db62a6,DE,80,35,0,0,0,169160,312,3,0,7,5,11,0,1,40,964
aa1e5e06-c686-4d5e-8d4d-f5b7055f93ce,CZ,71,0,6,6,1040,181220,652,0,1,6,5,5,0,7,15,694
fbb08b4c-013d-4913-88b3-9df7438940c5,BR,31,0,1,1,0,17820,253,0,0,0,0,0,0,1,40,462
442a7cc6-a87d-49a1-b5b5-c6019e7e1564,VN,74,0,0,0,600,119460,403,0,0,9,4,0,0,2,40,773
731cc63d-d08a-41b1-accc-1bd6a2546641,ES,73,6,0,0,350,107320,160,0,0,0,0,1,0,1,10,530
cd25a7bb-0c4c-48b9-9e77-cd2afad26197,ES,93,3,0,0,0,193700,766,0,0,2,2,6,0,5,21,792
30179e63-3745-4db8-be8a-573cb26d2f97,JP,70,13,0,0,500,106420,290,0,0,11,7,3,0,1,14,659
704a7dbc-ca80-41a1-8a75-7bc644714799,RS,51,61,10,10,540,247820,532,0,1,0,0,8,1,4,40,1084
797a3f2f-7560-4b96-9f2c-ba8da3da6951,TN,80,0,0,0,250,157520,431,0,0,2,2,6,0,1,40,806
90a3f6a0-66ae-4cd2-b8d6-71a82a965cb5,IT,102,5,21,21,460,249720,535,5,0,3,3,13,0,3,40,1088
fe0f0a13-e1c5-40a9-a056-47cfb234e3c8,CR,78,22,0,0,400,135500,168,20,0,7,6,0,0,5,11,723
0290ccac-f21c-470b-84b5-0b64a1eb72e6,BR,86,15,4,4,740,233660,685,0,1,5,4,7,0,3,19,867
990df5a4-061d-477b-8cf4-e140e5faeccc,RS,52,39,5,5,250,157520,347,1,0,0,0,4,0,5,19,753
89b0bec6-0b32-4f2e-880e-26c8234812fc,JP,24,33,0,0,0,112900,194,2,0,0,0,0,0,1,11,466
16fcf62b-a175-4402-ac39-3e26d6c9d1af,TW,121,10,0,0,400,262400,849,0,1,4,3,8,1,2,40,1079
865f81fc-21a0-42c1-8d31-4bf51038d9cc,MA,111,0,0,0,300,158200,384,0,1,0,0,0,0,13,7,828
334b022a-ff63-4478-b4dc-758eb5d77db6,IL,68,2,0,0,556,134520,268,1,0,6,3,3,0,3,6,585
260596ae-7328-490f-b919-963214d6b537,UA,82,3,8,8,997,228420,755,3,0,7,3,12,0,6,49,938
8cae7b0b-e22d-49c8-bf49-893260a9e8d5,MX,60,14,1,1,476,157920,404,2,0,0,0,12,0,4,60,863
df19bacb-05d0-4551-8ef4-4ffb7196e374,ID,136,12,21,21,914,591300,1517,0,0,25,18,26,0,7,67,1557
e44845f9-f16f-4e11-9682-aaad96b995cf,ES,82,1,8,8,400,184320,408,0,0,9,6,0,0,12,40,880
8c85be64-fdc0-4b36-b572-1bda77655b96,DE,147,0,0,0,0,233660,600,0,0,0,0,1,0,9,0,945
2dd5dc26-dbd0-40f3-9690-6baf63941acc,IT,86,3,3,3,885,333100,872,0,0,16,7,1,0,5,17,836
98850e3d-3e14-4cfb-b729-01ac17aede5c,PL,82,36,0,0,180,223020,380,3,0,4,3,3,0,2,28,946
bd0799c9-0eb2-4832-9087-4f818f5dd190,UA,70,24,1,1,250,169760,418,0,0,9,5,7,0,1,40,884
6924e665-3053-4e60-b240-473fd2f911e3,IL,68,3,16,16,1100,194160,718,3,0,0,0,16,0,5,38,917
ef521e74-d663-4720-b58b-6fe38b9e5878,AF,71,0,0,0,250,182720,474,0,0,12,3,10,0,5,18,596
2ddf5c4c-910f-434f-a91d-c596f3a81417,KZ,80,8,0,0,0,71660,447,0,0,9,6,3,0,3,20,718
24646909-b9f0-4516-86ef-48fcd4da3391,EG,82,13,0,0,0,135500,288,0,0,5,3,3,0,6,40,837
ba312dd6-d059-4a70-8483-31eae52551ea,TH,105,9,8,8,650,366800,847,0,0,4,4,4,0,6,40,1096
ca61518f-792c-4a58-a851-3deb566e9694,UZ,72,31,0,0,400,157520,360,2,0,3,2,2,0,5,26,822
d7527c63-85af-4717-9c02-61c3be13277c,HU,80,4,0,0,700,112220,324,4,0,8,7,8,0,2,1,602
2f045253-ff2b-465f-8e2f-edd78d1d1694,BR,36,3,4,4,0,64220,248,0,0,0,0,5,0,4,41,554
50a4a060-6f0f-4bcc-ba1a-82b6c93f05d2,VN,99,0,3,3,500,170460,402,0,0,0,0,0,0,8,22,794
a8c3cb5a-afde-4d3f-a2ce-375c8353f6aa,UA,70,4,2,2,60,132620,416,0,0,12,4,2,0,3,20,722
bab5f452-8b83-4f4d-975b-eb0711eccf2c,UA,70,4,1,1,1030,150600,666,1,0,11,7,6,0,8,42,870
18668a1a-d7d7-4ecf-a5a0-f763a7413e4f,NI,61,3,1,1,540,71760,328,0,1,0,0,6,0,7,38,720
7df4b495-82fb-40b3-b0ca-6f6b66b8170b,VN,68,1,7,7,430,196160,823,0,0,0,0,1,0,9,86,1142
6fdf1a90-d244-41b1-9015-869788accaa8,RU,81,9,9,9,930,220900,751,1,0,5,3,6,0,9,15,837
0a0bdff1-3460-40b6-8eee-e4d75511e3b7,BY,76,3,4,4,920,203000,562,0,0,9,7,4,0,3,40,876
3d10ccc3-8229-4191-9923-52d56300c28d,EG,62,11,7,7,500,137200,365,4,0,6,3,22,0,5,5,593
f9f7fbe2-a9fe-48fd-bd87-3ca65bf5f07a,US,110,13,6,6,1310,305520,1068,3,0,0,0,10,0,9,11,1040
61ba249d-1163-46bb-baa7-0d93ccc720a7,ID,71,3,3,3,720,161820,471,0,0,8,5,3,0,3,29,727
ed8921d3-770c-4c6e-b36f-5a2939daee46,BD,86,0,0,0,0,94500,314,0,0,0,0,0,0,3,1,577
38243807-3846-4adb-b605-13d929432869,MX,50,31,0,0,650,102520,278,2,0,0,0,0,0,2,40,755
93fe2abd-5c9b-4ecb-89f2-83f9c2743e03,FR,42,50,0,0,0,105620,144,26,0,0,0,9,0,6,2,611
b4b9391c-a017-4903-ba4f-2f1c7e23fd42,JP,71,3,0,0,650,117060,422,3,0,14,10,3,0,1,40,734
b58ede1b-8407-4c38-b32d-87b0ce8bd7ee,TW,70,6,4,4,0,60320,438,0,0,10,8,0,0,2,40,774
4d7de39a-3e2c-4471-9856-3a6a70a16c07,PT,88,3,7,7,300,105900,437,3,0,4,3,1,0,3,14,764
89a398b1-add6-4ff8-9da1-c367ee5f5e76,US,47,18,0,0,400,87800,243,0,0,0,0,2,0,3,40,673
f93927b7-95ad-4619-86e8-af6d850f5d16,IN,60,13,0,0,120,80820,287,11,0,0,0,15,0,8,36,778
a0f0dba4-1eaa-4a5b-b322-ffd1374ab494,IN,73,0,0,0,120,69660,145,0,0,0,0,3,0,9,4,622
767fbaab-d824-4785-9860-743b0fc29be8,US,65,11,4,4,0,105620,256,0,0,0,0,7,0,5,1,536
f6cf3e09-25c9-40fb-964b-27be5b4e89a6,US,47,1,0,0,400,65620,245,0,0,0,0,6,0,4,40,625
0e3484a9-a335-40f0-a122-725122249c37,MX,49,54,0,0,400,80420,40,1,0,0,0,34,0,1,0,642
e6ccfc09-3178-419c-9acb-b6a5db283a71,CO,91,10,0,0,240,135500,272,0,0,0,0,10,0,5,8,668
a13afd23-3e13-4b4e-aadc-c1d631944057,BR,59,1,0,0,120,55600,130,0,0,0,0,1,0,7,0,411
02bf123f-4fd9-4507-919f-09079208aaa6,BR,48,0,0,0,0,55200,148,0,0,0,0,0,0,14,32,665
fab52ca7-930a-4193-a24b-178be98c4bc8,KR,99,13,2,2,539,234260,657,2,0,5,4,6,0,2,25,883
89c4b672-316d-418b-b87f-49db89e8d2e7,AU,59,40,10,10,400,125120,184,3,0,0,0,0,0,1,13,773
a50e6227-da45-48ef-9d79-738fc403b70e,VN,70,8,13,13,250,158600,422,0,0,13,7,3,0,2,10,790
ba4bccb0-9c42-4aa0-8b59-d8fdfbaffc8d,KR,42,47,0,0,0,64620,100,46,0,0,0,1,0,1,0,569
c7539216-e08d-4bd2-b57f-6a40795e06c2,AR,50,2,0,0,0,64220,238,0,0,0,0,4,0,1,43,576
4337853a-ef8f-4540-94ed-37f7c412e0b0,NL,102,1,3,3,250,367400,938,0,0,12,9,4,0,1,23,834
8ec44437-f1b6-4167-b6aa-1990e9f5745b,UZ,76,19,14,14,640,206600,324,0,0,5,3,2,0,10,20,887
f0c6c72b-3195-45e3-b441-65ed16f53e97,DE,67,58,8,8,681,219620,420,0,0,0,0,10,0,1,40,1049
309ff510-3397-4ee4-ac87-11862fe5c794,DE,97,19,1,1,300,182720,345,3,0,0,0,17,0,1,0,727
4badee7b-4e83-4f7a-9ba4-bedebcd9c978,UA,71,0,1,1,0,71660,268,0,0,5,3,5,0,9,10,566
372e668d-cc8e-41b8-af67-095439987cac,GT,100,27,0,0,192,248820,390,1,0,3,2,1,0,2,13,879
86d866e5-0910-4334-bedd-3c05bf8c4d1c,ID,51,1,21,21,10,92100,180,1,0,0,0,1,0,4,18,671
c7f40c92-2e4c-4aa2-8f41-33c22781192e,AF,21,0,0,0,300,105620,378,0,0,10,7,1,0,3,40,419
93fbeb52-225d-4558-a6c4-996c3e9dcdc3,MM,83,0,7,7,740,233660,577,0,0,2,2,3,0,4,15,716
c7b07f47-d79d-45b5-8e67-f48f191102a2,DE,100,20,4,4,935,235200,563,6,0,0,0,7,0,3,11,924
4c8f647a-2945-4809-8eea-012bee48637a,BR,81,20,0,0,0,169160,274,0,0,4,3,1,0,2,11,752
ea4c2446-62f7-471b-8fbe-e79f7128f7f8,ES,19,28,0,0,0,36660,20,27,0,0,0,0,0,3,9,366
276f9842-1cd6-4363-bde1-0f6651e904c2,CO,73,2,2,2,120,115660,222,0,0,2,1,0,0,3,27,705
9adceca4-bae7-472b-b66b-52b065066ade,ES,53,5,26,26,1650,287500,1298,0,3,0,0,2,4,1,40,1028
ef91eab4-aca7-4ada-bd8d-9cb3b12fa729,CH,83,0,0,0,400,135500,280,0,0,5,3,0,0,4,11,600
28c1fb9f-74c7-4a0c-948f-f4255a9278e7,AL,51,9,0,0,400,169160,350,0,0,8,7,0,0,2,23,620
1bfd8ce3-8240-498f-b060-d15338a428de,IL,102,2,13,13,0,322400,773,0,0,6,3,7,0,5,16,912
e9f543e9-91d5-49b7-b6f8-dec9b42c70bd,NI,67,6,1,1,500,74160,418,5,2,0,0,1,1,2,8,592
726413a4-af40-4bba-80b3-17746f490661,IN,77,0,1,1,520,115160,328,0,0,6,5,12,0,4,5,642
e9ea6bcc-424e-4643-bdaa-921a79bccdf7,DE,70,0,0,0,0,126220,383,0,0,11,7,1,0,4,40,741
b5adf63b-d266-46c5-9c63-98f444ac457c,ID,62,10,0,0,0,28400,601,1,0,0,0,2,0,3,80,1014
908a939f-fd3f-47ed-82f4-4f11fdf74186,US,131,1,2,2,695,269300,853,0,0,29,20,3,0,10,26,1169
b61686a8-7569-4678-8cc9-686394ed4d8e,MX,74,8,2,2,900,169560,554,0,0,5,5,6,0,4,22,710
e14b45a7-46ee-4e52-b8d2-51438b6c55f6,BR,106,21,0,0,600,206120,528,11,0,5,4,2,0,3,10,875
71b2e1cd-621a-4fb9-bbd4-6267522c47ff,GR,72,0,0,0,0,262500,548,0,0,0,0,4,0,2,9,515
17ba5ca7-7530-48c8-9c09-15ea280907b7,TW,98,11,0,0,400,193800,609,2,0,9,5,4,0,2,40,972
ac4cefce-427b-49e5-a45e-69d0c00cd91b,BR,90,13,12,12,600,123500,420,0,0,0,0,1,0,1,19,824
15220c04-1648-44a7-b2e4-c175c1a2783e,RU,105,6,4,4,0,159920,611,6,0,4,3,13,0,5,8,812
9bcbcd4b-766b-48b5-a45e-268eba6a20fd,RS,70,4,15,15,650,152120,375,1,0,6,5,6,0,6,8,688
3fdfe59b-7805-40ca-9973-1ceb502ab7d1,PL,70,21,13,13,770,160920,455,15,0,4,3,7,0,4,17,852
1c01d616-10e8-485f-8fd8-ea372604c42b,FR,70,4,0,0,100,89700,242,4,0,11,10,0,0,1,5,517
6279f384-5eee-4d0b-b2d6-7d9d24a3e9ba,EG,85,6,0,0,0,81720,273,0,0,0,0,7,0,3,0,572
10ab1a5a-cc9f-49a4-9e6d-892d8f495dc4,JP,120,16,0,0,900,191700,813,11,2,0,0,0,1,2,7,940
07a9205a-1a4e-4de5-a7dd-16fb53b08b41,RU,70,0,0,0,200,68320,233,0,0,7,3,12,0,1,5,567
06fc563a-7a65-4be4-a3fc-6cf9337dd155,BR,108,1,3,3,946,246260,770,0,0,4,3,0,0,1,50,1021
d0464587-2595-401a-ae07-c08f3dc0cff5,BR,72,0,0,0,0,125520,649,0,0,10,6,7,0,5,15,613
01f3decd-2fe0-4a14-8fc4-1153d84c88ee,BR,81,0,2,2,810,125120,444,0,0,4,2,0,0,6,36,852
0a92fbbe-3ce6-4c1c-aea1-45ade3926deb,MX,50,51,29,29,260,113160,430,2,0,0,0,2,0,1,0,822
f6259306-a814-4e2f-a4e3-852b97b9d817,MX,43,29,2,2,500,106520,298,9,0,0,0,3,0,3,40,784
289e2ec8-df57-4858-9c3f-bbd81fb5afc9,ES,56,16,24,24,1000,183020,726,6,2,0,0,7,2,3,25,937
0b733e65-5d4c-4b7d-b4dd-0921f318b9fd,BY,145,10,17,17,800,382000,1162,0,0,5,3,10,0,4,20,1207
63715567-e53c-4da7-8bd3-390de92c334e,JO,72,3,0,0,120,68420,186,0,0,0,0,11,0,2,16,578
e7d38f99-9855-455c-9614-630c946416da,FR,85,1,0,0,400,193700,572,0,0,16,10,4,0,1,40,839
e6f74a62-8adf-4e1f-9029-9f0689092303,BY,84,2,18,18,900,264200,800,1,0,5,4,5,0,12,57,1135
b0730cf4-d65d-4e5f-b57f-d66f22c389d3,TR,90,2,9,9,0,146300,436,0,0,0,0,4,0,1,45,888
1ee3f69d-3d92-4fb4-b55b-748cf9c7bebc,IT,69,14,14,14,700,181720,426,0,0,0,0,3,0,1,34,858
70583715-5b89-412b-92ca-9cade110019d,ID,65,13,4,4,1000,219920,818,1,0,0,0,6,0,7,105,1219
7fa7f5ec-2a72-4775-8476-c9b323b6b01d,BR,25,10,0,0,0,88300,500,4,1,0,0,20,1,12,28,571
a89de55c-6121-45ef-b999-b9e62cb54ddf,TW,73,33,3,3,0,177500,350,14,0,5,3,1,0,1,6,782
8a54f26f-a19a-4f75-b751-9b85314da67a,TR,70,2,0,0,0,96500,216,0,0,10,5,0,0,6,16,580
7e1f2e28-91f5-4f9c-86d4-8fd2be0b036f,DE,70,2,13,13,900,209600,1195,0,2,3,2,5,3,3,25,884
9b62820a-3497-4941-8b80-03166aee83d6,EG,71,3,2,2,0,132720,398,0,1,17,15,5,0,4,19,659
416f00db-0418-47c0-9a31-0ef48b19c1c5,MX,68,35,9,9,400,247820,527,1,0,3,2,9,0,9,40,972
9adf8b65-175d-4a5f-908d-9ba346d95800,IT,89,10,0,0,256,144100,283,0,0,4,2,4,0,4,1,659
8e06697f-b1a5-4127-a28f-0f84f326e13c,IT,68,45,0,0,250,157520,189,21,0,0,0,1,0,4,1,745
